User5748,1
User7303,15
User4340,14
User0523,15
User3368,15
User4578,5
User6639,15
User0569,14
User0765,15
User6309,8
User3748,1
User3483,5
User3187,5
User2045,14
User1024,15
User0500,15
User6621,15
User7202,14
User3275,15
User6653,11
User0429,15
User6455,14
User6313,15
User6139,15
User5965,7
User5683,12
User5627,15
User5535,5
User5445,14
User4820,15
User4781,11
User4595,15
User4563,10
User4539,14
User4533,15
User4532,14
User4068,13
User3902,1
User3845,1
User3808,1
User3789,12
User3696,14
User3600,14
User3411,18
User3270,15
User3068,7
User2993,2
User2757,14
User2696,1
User2627,15
User2606,3
User2602,14
User2525,14
User2513,12
User2469,1
User2140,10
User2116,12
User2053,12
User2013,14
User1725,14
User1715,14
User1403,12
User1043,18
User0809,15
User0615,1
User0555,15
User0511,15
User0505,18
User0475,15
User0469,1
User0455,1
User0454,1
User0385,14
User0383,12
User0381,5
User0359,5
User0357,1
User0347,1
User0325,6
User0317,5
User0312,16
User0299,18
User0172,5
User0103,2
User0039,7
User7714,15
User7705,8
User7704,2
User7695,15
User7692,15
User7690,10
User7689,7
User7688,15
User7687,14
User7681,1
User7678,14
User7677,8
User7676,14
User7666,15
User7664,12
User7658,8
User7657,14
User7656,14
User7635,14
User7632,15
User7631,1
User7630,14
User7623,14
User7622,14
User7614,14
User7612,14
User7611,10
User7606,1
User7602,18
User7597,1
User7596,15
User7595,14
User7592,15
User7587,15
User7580,14
User7579,15
User7574,14
User7572,15
User7566,14
User7565,15
User7562,6
User7559,1
User7554,15
User7551,8
User7543,14
User7542,14
User7540,14
User7539,14
User7537,14
User7536,1
User7534,14
User7531,14
User7528,2
User7526,1
User7512,14
User7510,14
User7507,5
User7504,15
User7502,5
User7495,2
User7494,15
User7490,14
User7489,1
User7487,5
User7479,14
User7478,15
User7475,14
User7465,14
User7461,1
User7450,14
User7449,15
User7446,1
User7439,15
User7437,14
User7433,7
User7430,8
User7429,8
User7428,15
User7426,2
User7421,10
User7414,15
User7403,5
User7395,15
User7394,15
User7391,14
User7389,14
User7388,12
User7384,12
User7383,1
User7372,11
User7367,5
User7364,1
User7363,10
User7359,14
User7358,14
User7354,12
User7351,14
User7346,1
User7339,14
User7336,1
User7328,15
User7325,1
User7324,15
User7320,1
User7319,16
User7309,5
User7307,14
User7305,14
User7302,1
User7300,11
User7299,1
User7297,1
User7292,15
User7280,17
User7279,15
User7278,1
User7276,10
User7275,14
User7272,15
User7271,12
User7266,14
User7259,14
User7256,15
User7255,2
User7246,14
User7241,14
User7240,1
User7238,14
User7234,14
User7229,14
User7227,14
User7218,1
User7215,12
User7214,15
User7211,15
User7210,14
User7209,3
User7207,14
User7198,11
User7196,14
User7194,14
User7193,14
User7190,14
User7189,1
User7184,14
User7177,11
User7175,14
User7173,2
User7166,12
User7164,1
User7156,1
User7148,1
User7146,14
User7144,15
User7142,14
User7130,1
User7127,16
User7122,5
User7120,14
User7112,15
User7111,10
User7109,14
User7106,10
User7102,14
User7096,14
User7094,8
User7092,3
User7090,14
User7089,2
User7087,15
User7082,14
User7077,1
User7076,1
User7074,15
User7070,14
User7057,11
User7052,13
User7046,8
User7045,1
User7041,5
User7039,7
User7037,5
User7025,1
User7024,8
