Source,Target,Weight,July19Topic,PostDate
User5075,Post287,1,1,Apr-17
User5068,Post239,1,8,Mar-17
User5068,Post174,1,15,Mar-17
User5063,Post507,1,8,Mar-17
User5063,Post470,1,8,Mar-17
User5062,Post500,1,5,Mar-17
User5061,Post500,1,5,Mar-17
User5060,Post571,1,12,Feb-17
User5060,Post281,1,12,Feb-17
User5059,Post252,1,7,Apr-17
User5058,Post281,1,12,Feb-17
User5045,Post417,1,11,Feb-17
User5039,Post281,1,12,Feb-17
User5033,Post287,1,1,Apr-17
User5030,Post391,1,17,Mar-17
User5027,Post567,1,7,Apr-17
User5024,Post140,1,12,Mar-17
User5021,Post281,1,12,Feb-17
User5018,Post509,1,1,Apr-17
User5018,Post287,1,1,Apr-17
User5017,Post239,1,8,Mar-17
User5014,Post287,1,1,Apr-17
User5014,Post571,1,12,Feb-17
User5014,Post281,1,12,Feb-17
User5012,Post548,1,10,Mar-17
User5011,Post569,1,17,Mar-17
User5010,Post500,1,5,Mar-17
User5005,Post571,1,12,Feb-17
User5004,Post120,1,8,Mar-17
User5002,Post070,1,8,Feb-17
User5002,Post278,1,8,Feb-17
User4998,Post447,1,1,Mar-17
User4998,Post281,1,12,Feb-17
User4995,Post120,1,8,Mar-17
User4994,Post500,1,5,Mar-17
User4992,Post066,1,12,Mar-17
User4985,Post569,1,17,Mar-17
User4985,Post500,1,5,Mar-17
User4982,Post025,1,7,Mar-17
User4981,Post500,1,5,Mar-17
User4978,Post025,1,7,Mar-17
User4978,Post076,1,10,Feb-17
User4978,Post536,1,14,Jan-17
User4975,Post567,1,7,Apr-17
User4972,Post036,1,1,Apr-17
User4970,Post576,1,8,Mar-17
User4968,Post338,1,15,Apr-17
User4968,Post252,1,7,Apr-17
User4966,Post281,1,12,Feb-17
User4965,Post035,1,12,Apr-17
User4962,Post281,1,12,Feb-17
User4960,Post036,1,1,Apr-17
User4958,Post281,1,12,Feb-17
User4955,Post567,1,7,Apr-17
User4952,Post281,1,12,Feb-17
User4951,Post536,1,14,Jan-17
User4945,Post252,1,7,Apr-17
User4938,Post281,1,12,Feb-17
User4935,Post320,1,8,Mar-17
User4934,Post500,1,5,Mar-17
User4930,Post287,1,1,Apr-17
User4926,Post025,1,7,Mar-17
User4925,Post320,1,8,Mar-17
User4925,Post147,1,15,Mar-17
User4923,Post121,1,6,Feb-17
User4923,Post417,1,11,Feb-17
User4923,Post044,1,16,Feb-17
User4922,Post252,1,7,Apr-17
User4921,Post439,1,12,Apr-17
User4920,Post287,1,1,Apr-17
User4919,Post550,1,8,Apr-17
User4917,Post036,1,1,Apr-17
User4914,Post281,1,12,Feb-17
User4910,Post281,1,12,Feb-17
User4909,Post032,1,13,Apr-17
User4907,Post609,1,9,Feb-17
User4903,Post504,1,3,Apr-17
User4903,Post417,1,11,Feb-17
User4902,Post447,1,1,Mar-17
User4900,Post536,1,14,Jan-17
User4899,Post417,1,11,Feb-17
User4899,Post536,1,14,Jan-17
User4897,Post044,1,16,Feb-17
User4896,Post571,1,12,Feb-17
User4894,Post066,1,12,Mar-17
User4891,Post599,1,6,Apr-17
User4890,Post281,1,12,Feb-17
User4884,Post571,1,12,Feb-17
User4882,Post567,1,7,Apr-17
User4882,Post025,1,7,Mar-17
User4881,Post447,1,1,Mar-17
User4880,Post513,1,6,Jan-17
User4879,Post548,1,10,Mar-17
User4878,Post548,1,10,Mar-17
User4878,Post470,1,8,Mar-17
User4877,Post281,1,12,Feb-17
User4876,Post500,1,5,Mar-17
User4874,Post546,1,9,Mar-17
User4873,Post281,1,12,Feb-17
User4872,Post447,1,1,Mar-17
User4869,Post500,1,5,Mar-17
User4869,Post120,1,8,Mar-17
User4869,Post417,1,11,Feb-17
User4868,Post035,1,12,Apr-17
User4867,Post066,1,12,Mar-17
User4863,Post500,1,5,Mar-17
User4862,Post447,1,1,Mar-17
User4861,Post190,1,10,Feb-17
User4856,Post051,1,11,Apr-17
User4856,Post185,1,13,Mar-17
User4852,Post201,1,13,Mar-17
User4851,Post281,1,12,Feb-17
User4849,Post500,1,5,Mar-17
User4848,Post066,1,12,Mar-17
User4842,Post500,1,5,Mar-17
User4839,Post281,1,12,Feb-17
User4836,Post439,1,12,Apr-17
User4836,Post464,1,6,Mar-17
User4832,Post550,1,8,Apr-17
User4831,Post281,1,12,Feb-17
User4823,Post447,1,1,Mar-17
User4822,Post536,1,14,Jan-17
User4821,Post281,1,12,Feb-17
User4819,Post281,1,12,Feb-17
User4816,Post281,1,12,Feb-17
User4815,Post569,1,17,Mar-17
User4815,Post066,1,12,Mar-17
User4813,Post428,1,7,Mar-17
User4812,Post500,1,5,Mar-17
User4809,Post447,1,1,Mar-17
User4801,Post249,1,17,Mar-17
User4793,Post120,1,8,Mar-17
User4792,Post500,1,5,Mar-17
User4790,Post520,1,7,Apr-17
User4787,Post201,1,13,Mar-17
User4785,Post301,1,1,Apr-17
User4783,Post447,1,1,Mar-17
User4780,Post147,1,15,Mar-17
User4776,Post201,1,13,Mar-17
User4773,Post281,1,12,Feb-17
User4772,Post010,1,8,Mar-17
User4771,Post036,1,1,Apr-17
User4769,Post609,1,9,Feb-17
User4769,Post379,1,14,Jan-17
User4764,Post025,1,7,Mar-17
User4761,Post160,1,1,Apr-17
User4761,Post567,1,7,Apr-17
User4753,Post447,1,1,Mar-17
User4752,Post500,1,5,Mar-17
User4751,Post571,1,12,Feb-17
User4749,Post597,1,1,Apr-17
User4749,Post281,1,12,Feb-17
User4748,Post274,1,8,Mar-17
User4746,Post550,1,8,Apr-17
User4744,Post281,1,12,Feb-17
User4738,Post120,1,8,Mar-17
User4737,Post035,1,12,Apr-17
User4737,Post567,1,7,Apr-17
User4730,Post571,1,12,Feb-17
User4729,Post567,1,7,Apr-17
User4728,Post500,1,5,Mar-17
User4725,Post609,1,9,Feb-17
User4723,Post201,1,13,Mar-17
User4722,Post065,1,3,Apr-17
User4721,Post447,1,1,Mar-17
User4715,Post239,1,8,Mar-17
User4713,Post201,1,13,Mar-17
User4712,Post500,1,5,Mar-17
User4709,Post221,1,14,Mar-17
User4708,Post281,1,12,Feb-17
User4705,Post065,1,3,Apr-17
User4699,Post120,1,8,Mar-17
User4696,Post463,1,1,Apr-17
User4696,Post125,1,16,Mar-17
User4696,Post447,1,1,Mar-17
User4690,Post065,1,3,Apr-17
User4690,Post120,1,8,Mar-17
User4687,Post252,1,7,Apr-17
User4687,Post035,1,12,Apr-17
User4687,Post281,1,12,Feb-17
User4682,Post066,1,12,Mar-17
User4677,Post120,1,8,Mar-17
User4675,Post287,1,1,Apr-17
User4669,Post548,1,10,Mar-17
User4668,Post055,1,8,Apr-17
User4667,Post281,1,12,Feb-17
User5638,Post167,1,14,Feb-17
User4665,Post447,1,1,Mar-17
User4663,Post147,1,15,Mar-17
User4659,Post447,1,1,Mar-17
User4657,Post281,1,12,Feb-17
User4653,Post500,1,5,Mar-17
User4652,Post546,1,9,Mar-17
User4651,Post329,1,4,Mar-17
User4651,Post417,1,11,Feb-17
User4650,Post329,1,4,Mar-17
User4650,Post371,1,17,Mar-17
User4644,Post120,1,8,Mar-17
User4644,Post507,1,8,Mar-17
User4643,Post447,1,1,Mar-17
User5577,Post419,1,14,Feb-17
User4640,Post470,1,8,Mar-17
User4638,Post425,1,4,Apr-17
User4638,Post069,1,14,Mar-17
User4638,Post371,1,17,Mar-17
User4637,Post536,1,14,Jan-17
User4635,Post500,1,5,Mar-17
User4630,Post428,1,7,Mar-17
User4625,Post439,1,12,Apr-17
User4621,Post190,1,10,Feb-17
User4619,Post036,1,1,Apr-17
User4618,Post567,1,7,Apr-17
User4617,Post066,1,12,Mar-17
User4616,Post447,1,1,Mar-17
User4615,Post597,1,1,Apr-17
User4611,Post439,1,12,Apr-17
User4609,Post035,1,12,Apr-17
User4607,Post011,1,6,Mar-17
User4605,Post252,1,7,Apr-17
User4603,Post201,1,13,Mar-17
User4603,Post281,1,12,Feb-17
User4598,Post447,1,1,Mar-17
User4598,Post571,1,12,Feb-17
User4597,Post500,1,5,Mar-17
User4594,Post548,1,10,Mar-17
User4594,Post417,1,11,Feb-17
User4592,Post451,1,8,Feb-17
User4591,Post287,1,1,Apr-17
User4589,Post447,1,1,Mar-17
User4585,Post320,1,8,Mar-17
User4585,Post469,1,13,Mar-17
User4585,Post139,1,15,Feb-17
User4585,Post451,1,8,Feb-17
User4573,Post469,1,13,Mar-17
User4567,Post439,1,12,Apr-17
User4567,Post379,1,14,Jan-17
User4564,Post281,1,12,Feb-17
User4561,Post201,1,13,Mar-17
User4559,Post379,1,14,Jan-17
User4554,Post281,1,12,Feb-17
User4548,Post548,1,10,Mar-17
User4538,Post447,1,1,Mar-17
User4536,Post500,1,5,Mar-17
User4531,Post213,1,8,Mar-17
User4530,Post500,1,5,Mar-17
User4528,Post125,1,16,Mar-17
User4526,Post047,1,9,Apr-17
User4524,Post274,1,8,Mar-17
User4522,Post287,1,1,Apr-17
User4519,Post469,1,13,Mar-17
User4519,Post470,1,8,Mar-17
User4518,Post281,1,12,Feb-17
User4515,Post447,1,1,Mar-17
User4512,Post536,1,14,Jan-17
User4511,Post201,1,13,Mar-17
User4510,Post428,1,7,Mar-17
User4510,Post281,1,12,Feb-17
User4509,Post597,1,1,Apr-17
User4508,Post201,1,13,Mar-17
User4507,Post371,1,17,Mar-17
User4506,Post066,1,12,Mar-17
User4504,Post447,1,1,Mar-17
User4504,Post571,1,12,Feb-17
User4498,Post548,1,10,Mar-17
User4491,Post500,1,5,Mar-17
User4490,Post079,1,2,Mar-17
User4490,Post281,1,12,Feb-17
User4489,Post571,1,12,Feb-17
User4488,Post287,1,1,Apr-17
User4486,Post464,1,6,Mar-17
User4484,Post044,1,16,Feb-17
User4481,Post035,1,12,Apr-17
User4476,Post055,1,8,Apr-17
User4476,Post287,1,1,Apr-17
User4473,Post287,1,1,Apr-17
User4473,Post447,1,1,Mar-17
User4471,Post281,1,12,Feb-17
User4470,Post500,1,5,Mar-17
User4466,Post447,1,1,Mar-17
User4463,Post550,1,8,Apr-17
User4456,Post329,1,4,Mar-17
User4454,Post036,1,1,Apr-17
User4451,Post439,1,12,Apr-17
User4449,Post500,1,5,Mar-17
User4448,Post379,1,14,Jan-17
User4445,Post120,1,8,Mar-17
User4443,Post194,1,8,Feb-17
User4442,Post500,1,5,Mar-17
User4442,Post034,1,8,Mar-17
User4442,Post507,1,8,Mar-17
User4442,Post470,1,8,Mar-17
User4442,Post010,1,8,Mar-17
User4439,Post221,1,14,Mar-17
User4438,Post281,1,12,Feb-17
User4433,Post120,1,8,Mar-17
User4430,Post548,1,10,Mar-17
User4430,Post201,1,13,Mar-17
User4429,Post281,1,12,Feb-17
User4428,Post597,1,1,Apr-17
User4428,Post571,1,12,Feb-17
User4427,Post281,1,12,Feb-17
User4426,Post469,1,13,Mar-17
User4424,Post597,1,1,Apr-17
User4421,Post066,1,12,Mar-17
User4419,Post287,1,1,Apr-17
User4412,Post010,1,8,Mar-17
User4411,Post095,1,1,Apr-17
User4410,Post221,1,14,Mar-17
User4410,Post500,1,5,Mar-17
User4408,Post252,1,7,Apr-17
User4405,Post274,1,8,Mar-17
User4399,Post287,1,1,Apr-17
User4397,Post281,1,12,Feb-17
User4396,Post609,1,9,Feb-17
User4392,Post190,1,10,Feb-17
User4391,Post500,1,5,Mar-17
User4390,Post500,1,5,Mar-17
User4389,Post025,1,7,Mar-17
User4389,Post500,1,5,Mar-17
User4383,Post035,1,12,Apr-17
User4382,Post287,1,1,Apr-17
User4379,Post252,1,7,Apr-17
User4377,Post190,1,10,Feb-17
User4372,Post287,1,1,Apr-17
User4369,Post036,1,1,Apr-17
User4365,Post548,1,10,Mar-17
User4364,Post546,1,9,Mar-17
User4364,Post470,1,8,Mar-17
User4363,Post417,1,11,Feb-17
User4361,Post201,1,13,Mar-17
User4358,Post243,1,16,Jan-17
User4355,Post287,1,1,Apr-17
User4352,Post546,1,9,Mar-17
User4349,Post025,1,7,Mar-17
User4349,Post201,1,13,Mar-17
User4347,Post447,1,1,Mar-17
User4346,Post500,1,5,Mar-17
User4346,Post079,1,2,Mar-17
User4344,Post221,1,14,Mar-17
User4343,Post025,1,7,Mar-17
User4341,Post281,1,12,Feb-17
User4339,Post609,1,9,Feb-17
User4337,Post120,1,8,Mar-17
User4335,Post066,1,12,Mar-17
User4330,Post536,1,14,Jan-17
User4327,Post025,1,7,Mar-17
User4326,Post500,1,5,Mar-17
User4325,Post287,1,1,Apr-17
User4323,Post597,1,1,Apr-17
User4318,Post536,1,14,Jan-17
User4317,Post550,1,8,Apr-17
User4316,Post567,1,7,Apr-17
User4311,Post019,1,7,Apr-17
User4311,Post447,1,1,Mar-17
User4311,Post147,1,15,Mar-17
User5273,Post167,1,14,Feb-17
User4309,Post281,1,12,Feb-17
User5268,Post167,1,14,Feb-17
User4307,Post447,1,1,Mar-17
User4304,Post281,1,12,Feb-17
User4303,Post447,1,1,Mar-17
User4303,Post152,1,5,Mar-17
User4298,Post081,1,13,Apr-17
User4298,Post025,1,7,Mar-17
User4296,Post570,1,8,Feb-17
User4291,Post036,1,1,Apr-17
User4285,Post571,1,12,Feb-17
User4285,Post281,1,12,Feb-17
User4283,Post500,1,5,Mar-17
User4283,Post281,1,12,Feb-17
User4280,Post500,1,5,Mar-17
User4279,Post120,1,8,Mar-17
User4279,Post201,1,13,Mar-17
User4271,Post281,1,12,Feb-17
User4269,Post120,1,8,Mar-17
User4268,Post500,1,5,Mar-17
User4267,Post439,1,12,Apr-17
User4258,Post597,1,1,Apr-17
User5240,Post167,1,14,Feb-17
User4253,Post447,1,1,Mar-17
User4252,Post120,1,8,Mar-17
User4251,Post439,1,12,Apr-17
User4248,Post500,1,5,Mar-17
User5200,Post167,1,14,Feb-17
User4243,Post548,1,10,Mar-17
User4240,Post032,1,13,Apr-17
User4238,Post500,1,5,Mar-17
User4237,Post287,1,1,Apr-17
User4236,Post536,1,14,Jan-17
User4235,Post287,1,1,Apr-17
User4231,Post036,1,1,Apr-17
User4229,Post571,1,12,Feb-17
User4229,Post281,1,12,Feb-17
User4218,Post439,1,12,Apr-17
User4212,Post500,1,5,Mar-17
User4199,Post428,1,7,Mar-17
User4196,Post500,1,5,Mar-17
User4194,Post281,1,12,Feb-17
User4193,Post422,1,2,Mar-17
User4193,Post329,1,4,Mar-17
User4193,Post609,1,9,Feb-17
User4193,Post570,1,8,Feb-17
User4193,Post281,1,12,Feb-17
User4189,Post500,1,5,Mar-17
User4185,Post194,1,8,Feb-17
User4182,Post567,1,7,Apr-17
User4182,Post500,1,5,Mar-17
User4180,Post609,1,9,Feb-17
User4178,Post571,1,12,Feb-17
User4178,Post281,1,12,Feb-17
User4178,Post536,1,14,Jan-17
User4176,Post536,1,14,Jan-17
User4175,Post500,1,5,Mar-17
User4173,Post320,1,8,Mar-17
User4172,Post500,1,5,Mar-17
User4171,Post065,1,3,Apr-17
User4169,Post281,1,12,Feb-17
User4161,Post500,1,5,Mar-17
User4159,Post281,1,12,Feb-17
User4158,Post571,1,12,Feb-17
User4158,Post281,1,12,Feb-17
User4154,Post281,1,12,Feb-17
User4153,Post597,1,1,Apr-17
User4152,Post201,1,13,Mar-17
User4146,Post281,1,12,Feb-17
User4145,Post500,1,5,Mar-17
User4141,Post567,1,7,Apr-17
User4139,Post536,1,14,Jan-17
User4138,Post287,1,1,Apr-17
User4136,Post201,1,13,Mar-17
User4129,Post281,1,12,Feb-17
User4128,Post447,1,1,Mar-17
User5068,Post167,1,14,Feb-17
User4127,Post221,1,14,Mar-17
User4125,Post500,1,5,Mar-17
User4124,Post550,1,8,Apr-17
User4120,Post095,1,1,Apr-17
User4119,Post281,1,12,Feb-17
User4117,Post500,1,5,Mar-17
User4116,Post611,1,4,Apr-17
User4116,Post136,1,4,Mar-17
User4116,Post249,1,17,Mar-17
User4116,Post073,1,7,Feb-17
User5041,Post419,1,14,Feb-17
User4114,Post500,1,5,Mar-17
User4112,Post597,1,1,Apr-17
User4111,Post066,1,12,Mar-17
User4110,Post329,1,4,Mar-17
User4109,Post156,1,5,Apr-17
User4109,Post120,1,8,Mar-17
User4107,Post500,1,5,Mar-17
User4106,Post329,1,4,Mar-17
User4103,Post239,1,8,Mar-17
User4101,Post571,1,12,Feb-17
User4100,Post567,1,7,Apr-17
User4100,Post025,1,7,Mar-17
User4100,Post185,1,13,Mar-17
User4100,Post139,1,15,Feb-17
User4099,Post451,1,8,Feb-17
User4097,Post281,1,12,Feb-17
User4094,Post548,1,10,Mar-17
User4093,Post557,1,12,Apr-17
User4092,Post500,1,5,Mar-17
User4090,Post032,1,13,Apr-17
User4088,Post281,1,12,Feb-17
User4084,Post025,1,7,Mar-17
User4081,Post571,1,12,Feb-17
User4080,Post025,1,7,Mar-17
User4080,Post329,1,4,Mar-17
User4078,Post281,1,12,Feb-17
User4077,Post281,1,12,Feb-17
User4074,Post281,1,12,Feb-17
User4073,Post105,1,4,Apr-17
User4073,Post343,1,2,Apr-17
User4066,Post451,1,8,Feb-17
User4065,Post546,1,9,Mar-17
User4062,Post287,1,1,Apr-17
User4061,Post301,1,1,Apr-17
User4058,Post500,1,5,Mar-17
User4055,Post120,1,8,Mar-17
User4054,Post320,1,8,Mar-17
User4051,Post281,1,12,Feb-17
User4050,Post329,1,4,Mar-17
User4049,Post281,1,12,Feb-17
User4044,Post500,1,5,Mar-17
User4041,Post069,1,14,Mar-17
User4040,Post439,1,12,Apr-17
User4036,Post571,1,12,Feb-17
User4032,Post281,1,12,Feb-17
User4026,Post536,1,14,Jan-17
User4022,Post500,1,5,Mar-17
User4021,Post447,1,1,Mar-17
User4021,Post281,1,12,Feb-17
User4019,Post287,1,1,Apr-17
User4019,Post439,1,12,Apr-17
User4019,Post221,1,14,Mar-17
User4013,Post069,1,14,Mar-17
User4011,Post287,1,1,Apr-17
User4008,Post281,1,12,Feb-17
User4006,Post357,1,14,Feb-17
User4004,Post281,1,12,Feb-17
User4003,Post548,1,10,Mar-17
User4002,Post047,1,9,Apr-17
User4002,Post576,1,8,Mar-17
User4001,Post546,1,9,Mar-17
User4000,Post567,1,7,Apr-17
User4000,Post597,1,1,Apr-17
User3998,Post447,1,1,Mar-17
User3998,Post213,1,8,Mar-17
User3996,Post417,1,11,Feb-17
User3996,Post281,1,12,Feb-17
User3994,Post500,1,5,Mar-17
User3992,Post500,1,5,Mar-17
User3991,Post439,1,12,Apr-17
User3989,Post500,1,5,Mar-17
User3988,Post500,1,5,Mar-17
User3987,Post055,1,8,Apr-17
User3984,Post281,1,12,Feb-17
User3979,Post281,1,12,Feb-17
User3973,Post500,1,5,Mar-17
User3971,Post252,1,7,Apr-17
User3971,Post035,1,12,Apr-17
User3971,Post504,1,3,Apr-17
User3968,Post278,1,8,Feb-17
User3968,Post281,1,12,Feb-17
User3965,Post548,1,10,Mar-17
User3961,Post500,1,5,Mar-17
User3958,Post500,1,5,Mar-17
User3957,Post281,1,12,Feb-17
User3956,Post274,1,8,Mar-17
User3955,Post550,1,8,Apr-17
User3949,Post201,1,13,Mar-17
User3948,Post500,1,5,Mar-17
User3947,Post447,1,1,Mar-17
User3946,Post536,1,14,Jan-17
User3942,Post036,1,1,Apr-17
User3942,Post287,1,1,Apr-17
User3941,Post570,1,8,Feb-17
User3940,Post447,1,1,Mar-17
User3939,Post417,1,11,Feb-17
User3935,Post546,1,9,Mar-17
User3934,Post281,1,12,Feb-17
User3931,Post239,1,8,Mar-17
User3927,Post546,1,9,Mar-17
User3927,Post500,1,5,Mar-17
User3923,Post069,1,14,Mar-17
User3914,Post500,1,5,Mar-17
User3911,Post571,1,12,Feb-17
User3911,Post281,1,12,Feb-17
User3910,Post500,1,5,Mar-17
User3909,Post500,1,5,Mar-17
User3908,Post571,1,12,Feb-17
User3905,Post287,1,1,Apr-17
User3905,Post571,1,12,Feb-17
User3904,Post190,1,10,Feb-17
User3903,Post287,1,1,Apr-17
User3903,Post546,1,9,Mar-17
User3903,Post417,1,11,Feb-17
User3901,Post047,1,9,Apr-17
User3901,Post055,1,8,Apr-17
User3901,Post066,1,12,Mar-17
User3900,Post025,1,7,Mar-17
User3898,Post025,1,7,Mar-17
User3896,Post570,1,8,Feb-17
User3895,Post281,1,12,Feb-17
User3894,Post447,1,1,Mar-17
User3893,Post500,1,5,Mar-17
User3890,Post066,1,12,Mar-17
User3889,Post500,1,5,Mar-17
User3889,Post185,1,13,Mar-17
User3889,Post379,1,14,Jan-17
User3886,Post439,1,12,Apr-17
User3885,Post599,1,6,Apr-17
User3883,Post032,1,13,Apr-17
User3882,Post571,1,12,Feb-17
User3878,Post569,1,17,Mar-17
User3876,Post010,1,8,Mar-17
User3874,Post571,1,12,Feb-17
User3869,Post500,1,5,Mar-17
User3868,Post571,1,12,Feb-17
User3860,Post281,1,12,Feb-17
User3856,Post035,1,12,Apr-17
User3856,Post243,1,16,Jan-17
User3851,Post546,1,9,Mar-17
User3850,Post571,1,12,Feb-17
User3846,Post439,1,12,Apr-17
User3846,Post545,1,15,Apr-17
User3840,Post036,1,1,Apr-17
User3839,Post571,1,12,Feb-17
User3830,Post447,1,1,Mar-17
User3826,Post044,1,16,Feb-17
User3823,Post281,1,12,Feb-17
User3822,Post447,1,1,Mar-17
User3819,Post417,1,11,Feb-17
User3818,Post500,1,5,Mar-17
User3815,Post281,1,12,Feb-17
User3811,Post190,1,10,Feb-17
User3809,Post500,1,5,Mar-17
User3808,Post252,1,7,Apr-17
User3807,Post500,1,5,Mar-17
User3805,Post570,1,8,Feb-17
User3797,Post281,1,12,Feb-17
User3796,Post500,1,5,Mar-17
User3793,Post120,1,8,Mar-17
User3792,Post543,1,8,Feb-17
User3790,Post507,1,8,Mar-17
User3787,Post447,1,1,Mar-17
User3784,Post287,1,1,Apr-17
User3784,Post447,1,1,Mar-17
User3784,Post281,1,12,Feb-17
User3781,Post500,1,5,Mar-17
User3777,Post548,1,10,Mar-17
User3776,Post546,1,9,Mar-17
User3776,Post500,1,5,Mar-17
User3773,Post447,1,1,Mar-17
User3772,Post281,1,12,Feb-17
User3770,Post281,1,12,Feb-17
User3769,Post032,1,13,Apr-17
User3766,Post281,1,12,Feb-17
User3763,Post439,1,12,Apr-17
User3754,Post609,1,9,Feb-17
User3751,Post609,1,9,Feb-17
User3750,Post120,1,8,Mar-17
User3747,Post010,1,8,Mar-17
User3742,Post281,1,12,Feb-17
User3741,Post571,1,12,Feb-17
User3740,Post439,1,12,Apr-17
User3738,Post447,1,1,Mar-17
User3737,Post190,1,10,Feb-17
User3733,Post500,1,5,Mar-17
User3717,Post609,1,9,Feb-17
User3715,Post281,1,12,Feb-17
User3714,Post281,1,12,Feb-17
User3713,Post536,1,14,Jan-17
User3709,Post036,1,1,Apr-17
User3709,Post281,1,12,Feb-17
User3708,Post379,1,14,Jan-17
User3702,Post252,1,7,Apr-17
User3700,Post036,1,1,Apr-17
User3700,Post597,1,1,Apr-17
User3699,Post571,1,12,Feb-17
User3698,Post252,1,7,Apr-17
User3697,Post600,1,7,Mar-17
User3695,Post120,1,8,Mar-17
User3693,Post536,1,14,Jan-17
User3692,Post338,1,15,Apr-17
User3691,Post500,1,5,Mar-17
User3690,Post417,1,11,Feb-17
User3689,Post425,1,4,Apr-17
User3687,Post504,1,3,Apr-17
User3687,Post597,1,1,Apr-17
User3684,Post025,1,7,Mar-17
User3683,Post297,1,13,Mar-17
User3680,Post597,1,1,Apr-17
User3676,Post546,1,9,Mar-17
User3676,Post010,1,8,Mar-17
User3667,Post379,1,14,Jan-17
User3664,Post500,1,5,Mar-17
User3663,Post036,1,1,Apr-17
User3657,Post500,1,5,Mar-17
User3653,Post500,1,5,Mar-17
User3652,Post447,1,1,Mar-17
User3650,Post546,1,9,Mar-17
User3646,Post536,1,14,Jan-17
User3644,Post470,1,8,Mar-17
User3644,Post010,1,8,Mar-17
User3644,Post451,1,8,Feb-17
User3643,Post065,1,3,Apr-17
User3643,Post550,1,8,Apr-17
User3642,Post066,1,12,Mar-17
User3641,Post439,1,12,Apr-17
User3639,Post597,1,1,Apr-17
User3637,Post185,1,13,Mar-17
User3637,Post120,1,8,Mar-17
User3637,Post201,1,13,Mar-17
User3636,Post597,1,1,Apr-17
User3632,Post447,1,1,Mar-17
User3631,Post447,1,1,Mar-17
User3631,Post571,1,12,Feb-17
User3629,Post469,1,13,Mar-17
User3628,Post036,1,1,Apr-17
User3628,Post571,1,12,Feb-17
User3627,Post281,1,12,Feb-17
User3626,Post571,1,12,Feb-17
User3625,Post036,1,1,Apr-17
User3624,Post500,1,5,Mar-17
User3623,Post281,1,12,Feb-17
User3622,Post281,1,12,Feb-17
User3619,Post507,1,8,Mar-17
User3618,Post025,1,7,Mar-17
User3617,Post500,1,5,Mar-17
User3616,Post546,1,9,Mar-17
User3612,Post036,1,1,Apr-17
User3607,Post546,1,9,Mar-17
User3603,Post281,1,12,Feb-17
User3601,Post500,1,5,Mar-17
User3599,Post546,1,9,Mar-17
User3595,Post252,1,7,Apr-17
User3595,Post548,1,10,Mar-17
User3595,Post417,1,11,Feb-17
User3592,Post343,1,2,Apr-17
User3587,Post447,1,1,Mar-17
User3586,Post036,1,1,Apr-17
User3586,Post281,1,12,Feb-17
User3583,Post447,1,1,Mar-17
User3580,Post281,1,12,Feb-17
User3579,Post447,1,1,Mar-17
User3578,Post470,1,8,Mar-17
User3577,Post567,1,7,Apr-17
User3576,Post025,1,7,Mar-17
User3574,Post201,1,13,Mar-17
User3573,Post425,1,4,Apr-17
User3572,Post546,1,9,Mar-17
User3569,Post035,1,12,Apr-17
User3564,Post281,1,12,Feb-17
User3559,Post036,1,1,Apr-17
User3559,Post287,1,1,Apr-17
User3559,Post571,1,12,Feb-17
User3557,Post066,1,12,Mar-17
User3555,Post567,1,7,Apr-17
User3553,Post470,1,8,Mar-17
User3553,Post451,1,8,Feb-17
User3548,Post105,1,4,Apr-17
User3548,Post343,1,2,Apr-17
User3547,Post357,1,14,Feb-17
User3546,Post035,1,12,Apr-17
User3545,Post463,1,1,Apr-17
User3545,Post500,1,5,Mar-17
User3538,Post469,1,13,Mar-17
User3537,Post287,1,1,Apr-17
User3537,Post447,1,1,Mar-17
User3535,Post546,1,9,Mar-17
User3534,Post201,1,13,Mar-17
User3533,Post019,1,7,Apr-17
User3528,Post221,1,14,Mar-17
User3527,Post597,1,1,Apr-17
User3526,Post281,1,12,Feb-17
User3525,Post201,1,13,Mar-17
User3524,Post252,1,7,Apr-17
User3524,Post055,1,8,Apr-17
User3523,Post500,1,5,Mar-17
User3520,Post249,1,17,Mar-17
User3514,Post287,1,1,Apr-17
User3508,Post546,1,9,Mar-17
User3503,Post500,1,5,Mar-17
User3502,Post281,1,12,Feb-17
User3498,Post546,1,9,Mar-17
User3497,Post428,1,7,Mar-17
User3496,Post463,1,1,Apr-17
User3496,Post281,1,12,Feb-17
User3493,Post597,1,1,Apr-17
User3492,Post120,1,8,Mar-17
User3487,Post571,1,12,Feb-17
User3486,Post428,1,7,Mar-17
User3484,Post328,1,9,Apr-17
User3484,Post160,1,1,Apr-17
User3484,Post252,1,7,Apr-17
User3481,Post500,1,5,Mar-17
User3478,Post611,1,4,Apr-17
User3478,Post548,1,10,Mar-17
User3478,Post391,1,17,Mar-17
User3464,Post428,1,7,Mar-17
User3462,Post571,1,12,Feb-17
User3459,Post597,1,1,Apr-17
User3457,Post185,1,13,Mar-17
User3455,Post567,1,7,Apr-17
User3453,Post036,1,1,Apr-17
User3453,Post597,1,1,Apr-17
User4116,Post167,1,14,Feb-17
User3448,Post597,1,1,Apr-17
User3447,Post546,1,9,Mar-17
User3446,Post044,1,16,Feb-17
User3441,Post120,1,8,Mar-17
User3436,Post252,1,7,Apr-17
User3433,Post597,1,1,Apr-17
User3432,Post079,1,2,Mar-17
