Source,Target,Weight,July19Topic,PostDate
User0409,Post443,2,3,Dec-17
User0794,Post306,2,8,Dec-17
User7634,Post493,2,1,Sep-17
User7582,Post562,2,6,Oct-17
User7529,Post479,2,17,Nov-17
User7474,Post446,2,17,Oct-17
User7422,Post229,2,2,Dec-17
User7379,Post093,2,18,Nov-17
User5468,Post580,2,13,Nov-17
User7290,Post418,2,16,Oct-17
User7686,Post497,2,9,Dec-17
User7589,Post410,2,13,Nov-17
User7407,Post497,2,9,Dec-17
User7243,Post233,2,10,Oct-17
User7380,Post497,2,9,Dec-17
User7348,Post497,2,9,Dec-17
User7132,Post410,2,13,Nov-17
User6924,Post410,2,13,Nov-17
User7197,Post493,2,1,Sep-17
User6805,Post497,2,9,Dec-17
User6663,Post410,2,13,Nov-17
User6638,Post497,2,9,Dec-17
User6326,Post497,2,9,Dec-17
User6296,Post497,2,9,Dec-17
User6272,Post497,2,9,Dec-17
User5994,Post497,2,9,Dec-17
User7149,Post493,2,1,Sep-17
User7141,Post085,2,15,Nov-17
User5747,Post497,2,9,Dec-17
User5665,Post497,2,9,Dec-17
User7128,Post094,2,16,Sep-17
User5228,Post410,2,13,Nov-17
User4658,Post438,2,14,Nov-17
User5223,Post497,2,9,Dec-17
User5162,Post497,2,9,Dec-17
User5153,Post497,2,9,Dec-17
User5109,Post497,2,9,Dec-17
User5082,Post410,2,13,Nov-17
User5050,Post497,2,9,Dec-17
User4932,Post497,2,9,Dec-17
User7040,Post511,2,18,Nov-17
User7032,Post141,2,8,Sep-17
User7032,Post094,2,16,Sep-17
User4912,Post497,2,9,Dec-17
User4825,Post410,2,13,Nov-17
User4701,Post497,2,9,Dec-17
User4642,Post497,2,9,Dec-17
User4636,Post497,2,9,Dec-17
User4308,Post497,2,9,Dec-17
User4197,Post497,2,9,Dec-17
User4188,Post497,2,9,Dec-17
User4132,Post497,2,9,Dec-17
User4013,Post497,2,9,Dec-17
User3999,Post497,2,9,Dec-17
User3765,Post497,2,9,Dec-17
User3638,Post497,2,9,Dec-17
User0455,Post438,2,14,Nov-17
User3613,Post497,2,9,Dec-17
User3554,Post497,2,9,Dec-17
User3529,Post497,2,9,Dec-17
User3497,Post410,2,13,Nov-17
User3405,Post497,2,9,Dec-17
User3332,Post497,2,9,Dec-17
User3311,Post497,2,9,Dec-17
User3201,Post192,2,8,Dec-17
User3194,Post497,2,9,Dec-17
User3131,Post497,2,9,Dec-17
User2908,Post497,2,9,Dec-17
User2853,Post497,2,9,Dec-17
User2697,Post497,2,9,Dec-17
User2602,Post497,2,9,Dec-17
User6664,Post485,2,8,Nov-17
User2512,Post497,2,9,Dec-17
User6653,Post244,2,12,Nov-17
User6653,Post344,2,3,Nov-17
User2455,Post497,2,9,Dec-17
User2213,Post497,2,9,Dec-17
User2111,Post497,2,9,Dec-17
User0274,Post580,2,13,Nov-17
User6618,Post540,2,12,Sep-17
User2037,Post497,2,9,Dec-17
User1936,Post497,2,9,Dec-17
User1880,Post497,2,9,Dec-17
User1691,Post497,2,9,Dec-17
User1563,Post410,2,13,Nov-17
User6518,Post269,2,12,Sep-17
User1383,Post497,2,9,Dec-17
User1335,Post497,2,9,Dec-17
User1308,Post497,2,9,Dec-17
User1259,Post497,2,9,Dec-17
User1045,Post497,2,9,Dec-17
User0998,Post497,2,9,Dec-17
User0569,Post594,2,6,Nov-17
User6407,Post493,2,1,Sep-17
User0039,Post327,2,6,Oct-17
User0532,Post497,2,9,Dec-17
User6371,Post493,2,1,Sep-17
User0429,Post497,2,9,Dec-17
User0357,Post497,2,9,Dec-17
User0126,Post410,2,13,Nov-17
User0107,Post158,2,11,Oct-17
User0097,Post410,2,13,Nov-17
User0090,Post158,2,11,Oct-17
User0029,Post158,2,11,Oct-17
User6169,Post477,2,17,Sep-17
User2270,Post118,2,5,Oct-17
User6071,Post164,2,5,Sep-17
User6002,Post493,2,1,Sep-17
User7379,Post227,2,14,Oct-17
User5980,Post540,2,12,Sep-17
User5980,Post238,2,16,Sep-17
User5861,Post175,2,18,Oct-17
User5637,Post508,2,2,Nov-17
User5544,Post375,2,5,Sep-17
User5522,Post381,2,18,Nov-17
User5184,Post285,2,18,Oct-17
User5046,Post498,2,7,Dec-17
User5026,Post452,2,16,Sep-17
User4824,Post086,2,8,Nov-17
User4527,Post233,2,10,Oct-17
User4447,Post593,2,14,Nov-17
User4262,Post269,2,12,Sep-17
User4098,Post452,2,16,Sep-17
User3943,Post238,2,16,Sep-17
User3920,Post593,2,14,Nov-17
User3915,Post493,2,1,Sep-17
User3824,Post093,2,18,Nov-17
User3611,Post203,2,13,Nov-17
User3522,Post381,2,18,Nov-17
User3512,Post514,2,NA,Nov-17
User3509,Post452,2,16,Sep-17
User3494,Post493,2,1,Sep-17
User3164,Post339,2,2,Dec-17
User3164,Post346,2,3,Dec-17
User3130,Post087,2,12,Sep-17
User3047,Post375,2,5,Sep-17
User3037,Post375,2,5,Sep-17
User2885,Post233,2,10,Oct-17
User2835,Post558,2,16,Oct-17
User2830,Post452,2,16,Sep-17
User2711,Post493,2,1,Sep-17
User2512,Post206,2,10,Dec-17
User2362,Post522,2,16,Dec-17
User2318,Post269,2,12,Sep-17
User2225,Post480,2,17,Sep-17
User2207,Post493,2,1,Sep-17
User2172,Post593,2,14,Nov-17
User2131,Post224,2,NA,Nov-17
User2045,Post085,2,15,Nov-17
User1901,Post381,2,18,Nov-17
User1721,Post285,2,18,Oct-17
User1650,Post493,2,1,Sep-17
User1650,Post164,2,5,Sep-17
User1278,Post164,2,5,Sep-17
User1211,Post269,2,12,Sep-17
User0586,Post361,2,16,Sep-17
User0580,Post113,2,8,Dec-17
User0580,Post093,2,18,Nov-17
User0580,Post452,2,16,Sep-17
User0569,Post591,2,14,Nov-17
User0569,Post514,2,NA,Nov-17
User0569,Post133,2,12,Nov-17
User0569,Post573,2,16,Oct-17
User0569,Post154,2,13,Oct-17
User0569,Post182,2,16,Oct-17
User0569,Post175,2,18,Oct-17
User0569,Post394,2,5,Oct-17
User0569,Post269,2,12,Sep-17
User0569,Post141,2,8,Sep-17
User0569,Post117,2,17,Sep-17
User0561,Post238,2,16,Sep-17
User0532,Post364,2,11,Oct-17
User0532,Post087,2,12,Sep-17
User0523,Post218,2,18,Sep-17
User0507,Post094,2,16,Sep-17
User0500,Post276,2,17,Oct-17
User0494,Post479,2,17,Nov-17
User0479,Post471,2,NA,Oct-17
User0455,Post479,2,17,Nov-17
User0455,Post083,2,NA,Nov-17
User0455,Post299,2,NA,Nov-17
User0455,Post312,2,NA,Nov-17
User0455,Post489,2,1,Sep-17
User0423,Post493,2,1,Sep-17
User0398,Post062,2,17,Sep-17
User0383,Post485,2,8,Nov-17
User0383,Post269,2,12,Sep-17
User0359,Post375,2,5,Sep-17
User0357,Post372,2,9,Dec-17
User0357,Post229,2,2,Dec-17
User0357,Post381,2,18,Nov-17
User0357,Post604,2,11,Nov-17
User0357,Post030,2,2,Nov-17
User0317,Post164,2,5,Sep-17
User0306,Post477,2,17,Sep-17
User0274,Post372,2,9,Dec-17
User0269,Post083,2,NA,Nov-17
User0240,Post485,2,8,Nov-17
User0178,Post452,2,16,Sep-17
User0177,Post493,2,1,Sep-17
User0176,Post113,2,8,Dec-17
User0172,Post372,2,9,Dec-17
User0126,Post089,2,18,Dec-17
User0126,Post229,2,2,Dec-17
User0126,Post086,2,8,Nov-17
User0126,Post558,2,16,Oct-17
User0120,Post269,2,12,Sep-17
User0107,Post412,2,6,Nov-17
User0107,Post233,2,10,Oct-17
User0103,Post361,2,16,Sep-17
User0097,Post372,2,9,Dec-17
User0090,Post276,2,17,Oct-17
User0090,Post537,2,14,Oct-17
User0090,Post473,2,8,Oct-17
User0090,Post042,2,16,Oct-17
User0081,Post381,2,18,Nov-17
User0050,Post219,2,18,Oct-17
User0039,Post574,2,17,Oct-17
User0039,Post223,2,1,Oct-17
User0039,Post087,2,12,Sep-17
User0039,Post375,2,5,Sep-17
User0035,Post117,2,17,Sep-17
User0097,Post579,1,12,Dec-17
User0302,Post443,1,3,Dec-17
User0356,Post443,1,3,Dec-17
User0264,Post443,1,3,Dec-17
User0832,Post443,1,3,Dec-17
User3060,Post443,1,3,Dec-17
User1700,Post443,1,3,Dec-17
User4956,Post443,1,3,Dec-17
User1472,Post443,1,3,Dec-17
User2755,Post443,1,3,Dec-17
User3162,Post443,1,3,Dec-17
User0097,Post443,1,3,Dec-17
User4939,Post306,1,8,Dec-17
User0464,Post306,1,8,Dec-17
User0176,Post306,1,8,Dec-17
User3799,Post306,1,8,Dec-17
User0022,Post306,1,8,Dec-17
User0264,Post306,1,8,Dec-17
User0482,Post306,1,8,Dec-17
User5447,Post306,1,8,Dec-17
User0589,Post306,1,8,Dec-17
User1128,Post306,1,8,Dec-17
User0272,Post306,1,8,Dec-17
User7713,Post164,1,5,Sep-17
User7711,Post269,1,12,Sep-17
User7709,Post341,1,16,Oct-17
User7706,Post223,1,1,Oct-17
User7699,Post479,1,17,Nov-17
User7698,Post604,1,11,Nov-17
User7697,Post186,1,8,Nov-17
User7675,Post087,1,12,Sep-17
User7671,Post085,1,15,Nov-17
User7667,Post452,1,16,Sep-17
User7666,Post085,1,15,Nov-17
User7654,Post087,1,12,Sep-17
User7652,Post122,1,NA,Nov-17
User7648,Post087,1,12,Sep-17
User7645,Post262,1,18,Oct-17
User7644,Post146,1,11,Nov-17
User7644,Post381,1,18,Nov-17
User7644,Post091,1,8,Nov-17
User7644,Post018,1,2,Nov-17
User7644,Post604,1,11,Nov-17
User7641,Post141,1,8,Sep-17
User7637,Post062,1,17,Sep-17
User7636,Post085,1,15,Nov-17
User7636,Post260,1,4,Nov-17
User7636,Post009,1,NA,Nov-17
User7636,Post130,1,10,Nov-17
User7636,Post086,1,8,Nov-17
User7633,Post162,1,16,Oct-17
User7626,Post493,1,1,Sep-17
User7624,Post418,1,16,Oct-17
User7624,Post262,1,18,Oct-17
User7620,Post593,1,14,Nov-17
User7615,Post083,1,NA,Nov-17
User7610,Post378,1,18,Nov-17
User7605,Post591,1,14,Nov-17
User7605,Post530,1,NA,Nov-17
User7603,Post593,1,14,Nov-17
User7603,Post262,1,18,Oct-17
User7599,Post381,1,18,Nov-17
User7587,Post203,1,13,Nov-17
User7582,Post300,1,15,Oct-17
User7582,Post285,1,18,Oct-17
User7575,Post087,1,12,Sep-17
User7564,Post269,1,12,Sep-17
User7560,Post452,1,16,Sep-17
User7551,Post238,1,16,Sep-17
User7532,Post203,1,13,Nov-17
User7529,Post258,1,6,Nov-17
User7527,Post493,1,1,Sep-17
User7523,Post262,1,18,Oct-17
User7521,Post452,1,16,Sep-17
User7520,Post262,1,18,Oct-17
User7518,Post233,1,10,Oct-17
User7516,Post593,1,14,Nov-17
User7515,Post394,1,5,Oct-17
User7514,Post262,1,18,Oct-17
User7508,Post493,1,1,Sep-17
User7505,Post180,1,NA,Oct-17
User7505,Post042,1,16,Oct-17
User7505,Post510,1,17,Oct-17
User7505,Post003,1,17,Oct-17
User7505,Post233,1,10,Oct-17
User7505,Post558,1,16,Oct-17
User7505,Post493,1,1,Sep-17
User7505,Post062,1,17,Sep-17
User7503,Post530,1,NA,Nov-17
User7503,Post340,1,10,Oct-17
User7503,Post223,1,1,Oct-17
User7499,Post262,1,18,Oct-17
User7496,Post558,1,16,Oct-17
User7488,Post202,1,13,Dec-17
User7484,Post238,1,16,Sep-17
User7477,Post202,1,13,Dec-17
User7470,Post262,1,18,Oct-17
User7469,Post510,1,17,Oct-17
User7464,Post256,1,2,Nov-17
User7464,Post574,1,17,Oct-17
User7462,Post593,1,14,Nov-17
User7461,Post233,1,10,Oct-17
User7461,Post175,1,18,Oct-17
User7461,Post493,1,1,Sep-17
User7457,Post226,1,8,Nov-17
User7454,Post558,1,16,Oct-17
User7453,Post223,1,1,Oct-17
User7443,Post276,1,17,Oct-17
User7443,Post418,1,16,Oct-17
User7443,Post223,1,1,Oct-17
User7441,Post233,1,10,Oct-17
User7425,Post511,1,18,Nov-17
User7425,Post293,1,1,Nov-17
User7425,Post122,1,NA,Nov-17
User7424,Post162,1,16,Oct-17
User7418,Post326,1,17,Oct-17
User7418,Post493,1,1,Sep-17
User7416,Post493,1,1,Sep-17
User7415,Post218,1,18,Sep-17
User7413,Post130,1,10,Nov-17
User7409,Post272,1,8,Oct-17
User7408,Post262,1,18,Oct-17
User7398,Post418,1,16,Oct-17
User7387,Post223,1,1,Oct-17
User7387,Post108,1,15,Sep-17
User7386,Post058,1,NA,Nov-17
User7386,Post182,1,16,Oct-17
User7386,Post269,1,12,Sep-17
User7382,Post094,1,16,Sep-17
User7381,Post269,1,12,Sep-17
User7379,Post446,1,17,Oct-17
User7377,Post493,1,1,Sep-17
User7373,Post203,1,13,Nov-17
User7371,Post510,1,17,Oct-17
User7370,Post175,1,18,Oct-17
User7368,Post086,1,8,Nov-17
User7365,Post085,1,15,Nov-17
User7363,Post223,1,1,Oct-17
User7361,Post083,1,NA,Nov-17
User7353,Post262,1,18,Oct-17
User7347,Post434,1,7,Nov-17
User7345,Post262,1,18,Oct-17
User7335,Post312,1,NA,Nov-17
User7330,Post219,1,18,Oct-17
User0264,Post031,1,8,Dec-17
User0103,Post031,1,8,Dec-17
User0683,Post031,1,8,Dec-17
User0039,Post031,1,8,Dec-17
User5358,Post031,1,8,Dec-17
User6800,Post031,1,8,Dec-17
User2755,Post031,1,8,Dec-17
User7322,Post219,1,18,Oct-17
User7313,Post062,1,17,Sep-17
User7312,Post493,1,1,Sep-17
User7308,Post164,1,5,Sep-17
User7306,Post253,1,14,Oct-17
User7300,Post593,1,14,Nov-17
User7299,Post277,1,13,Nov-17
User7299,Post293,1,1,Nov-17
User7299,Post514,1,NA,Nov-17
User7291,Post223,1,1,Oct-17
User7290,Post151,1,10,Oct-17
User7290,Post180,1,NA,Oct-17
User0309,Post475,1,6,Dec-17
User0264,Post475,1,6,Dec-17
User2154,Post475,1,6,Dec-17
User7326,Post475,1,6,Dec-17
User0589,Post475,1,6,Dec-17
User0103,Post475,1,6,Dec-17
User7287,Post062,1,17,Sep-17
User7283,Post093,1,18,Nov-17
User7280,Post452,1,16,Sep-17
User7254,Post175,1,18,Oct-17
User7251,Post085,1,15,Nov-17
User7245,Post593,1,14,Nov-17
User7245,Post456,1,NA,Nov-17
User7244,Post493,1,1,Sep-17
User7235,Post610,1,17,Sep-17
User7225,Post108,1,15,Sep-17
User7221,Post262,1,18,Oct-17
User7214,Post093,1,18,Nov-17
User7213,Post219,1,18,Oct-17
User7212,Post122,1,NA,Nov-17
User7210,Post318,1,8,Sep-17
User7208,Post219,1,18,Oct-17
User7201,Post593,1,14,Nov-17
User7199,Post233,1,10,Oct-17
User7194,Post484,1,8,Oct-17
User7176,Post493,1,1,Sep-17
User7175,Post489,1,1,Sep-17
User7174,Post452,1,16,Sep-17
User7167,Post378,1,18,Nov-17
User7162,Post493,1,1,Sep-17
User7161,Post217,1,15,Sep-17
User7154,Post218,1,18,Sep-17
User0850,Post555,1,10,Dec-17
User6860,Post555,1,10,Dec-17
User1690,Post555,1,10,Dec-17
User5007,Post555,1,10,Dec-17
User0510,Post555,1,10,Dec-17
User5794,Post555,1,10,Dec-17
User6662,Post555,1,10,Dec-17
User4368,Post555,1,10,Dec-17
User5346,Post555,1,10,Dec-17
User6987,Post555,1,10,Dec-17
User5100,Post555,1,10,Dec-17
User0363,Post555,1,10,Dec-17
User0069,Post555,1,10,Dec-17
User6040,Post555,1,10,Dec-17
User5479,Post555,1,10,Dec-17
User0264,Post555,1,10,Dec-17
User1018,Post555,1,10,Dec-17
User3179,Post555,1,10,Dec-17
User0448,Post555,1,10,Dec-17
User0129,Post555,1,10,Dec-17
User0950,Post555,1,10,Dec-17
User0050,Post555,1,10,Dec-17
User5619,Post555,1,10,Dec-17
User7152,Post355,1,9,Oct-17
User7150,Post265,1,9,Nov-17
User7150,Post203,1,13,Nov-17
User7147,Post164,1,5,Sep-17
User7139,Post233,1,10,Oct-17
User7137,Post233,1,10,Oct-17
User7137,Post493,1,1,Sep-17
User7132,Post394,1,5,Oct-17
User7132,Post052,1,6,Sep-17
User7113,Post175,1,18,Oct-17
User7110,Post299,1,NA,Nov-17
User7106,Post265,1,9,Nov-17
User7101,Post312,1,NA,Nov-17
User7101,Post514,1,NA,Nov-17
User7097,Post052,1,6,Sep-17
User7097,Post360,1,1,Sep-17
User7097,Post218,1,18,Sep-17
User7097,Post238,1,16,Sep-17
User7091,Post285,1,18,Oct-17
User7081,Post558,1,16,Oct-17
User7080,Post493,1,1,Sep-17
User7069,Post083,1,NA,Nov-17
User7063,Post262,1,18,Oct-17
User7062,Post354,1,12,Oct-17
User7060,Post202,1,13,Dec-17
User7058,Post223,1,1,Oct-17
User7056,Post200,1,17,Oct-17
User7053,Post573,1,16,Oct-17
User7052,Post042,1,16,Oct-17
User7052,Post263,1,3,Oct-17
User7052,Post242,1,2,Oct-17
User7048,Post085,1,15,Nov-17
User7046,Post558,1,16,Oct-17
User7040,Post378,1,18,Nov-17
User7035,Post484,1,8,Oct-17
User7033,Post265,1,9,Nov-17
User7033,Post203,1,13,Nov-17
User7033,Post085,1,15,Nov-17
User7033,Post262,1,18,Oct-17
User7032,Post363,1,15,Nov-17
User7025,Post262,1,18,Oct-17
User7022,Post493,1,1,Sep-17
User0069,Post046,1,7,Nov-17
User0272,Post046,1,7,Nov-17
User0331,Post046,1,7,Nov-17
User0346,Post046,1,7,Nov-17
User0933,Post046,1,7,Nov-17
User0103,Post046,1,7,Nov-17
User3293,Post046,1,7,Nov-17
User0264,Post046,1,7,Nov-17
User5286,Post046,1,7,Nov-17
User7014,Post203,1,13,Nov-17
User0069,Post370,1,13,Nov-17
User0264,Post370,1,13,Nov-17
User0596,Post370,1,13,Nov-17
User4991,Post370,1,13,Nov-17
User0103,Post370,1,13,Nov-17
User4810,Post370,1,13,Nov-17
User0523,Post370,1,13,Nov-17
User7013,Post223,1,1,Oct-17
User7012,Post042,1,16,Oct-17
User7010,Post558,1,16,Oct-17
User7008,Post093,1,18,Nov-17
User7005,Post262,1,18,Oct-17
User6999,Post062,1,17,Sep-17
User6986,Post276,1,17,Oct-17
User6982,Post099,1,5,Dec-17
User6975,Post219,1,18,Oct-17
User6974,Post226,1,8,Nov-17
User6973,Post262,1,18,Oct-17
User6970,Post262,1,18,Oct-17
User6970,Post471,1,NA,Oct-17
User6968,Post233,1,10,Oct-17
User6967,Post493,1,1,Sep-17
User6959,Post340,1,10,Oct-17
User6959,Post574,1,17,Oct-17
User6958,Post219,1,18,Oct-17
User6955,Post256,1,2,Nov-17
User6954,Post276,1,17,Oct-17
User6954,Post373,1,14,Oct-17
User6954,Post164,1,5,Sep-17
User6954,Post187,1,17,Sep-17
User6953,Post269,1,12,Sep-17
User6952,Post219,1,18,Oct-17
User6950,Post573,1,16,Oct-17
User6943,Post493,1,1,Sep-17
User6937,Post164,1,5,Sep-17
User6928,Post087,1,12,Sep-17
User6928,Post493,1,1,Sep-17
User6927,Post218,1,18,Sep-17
User6926,Post062,1,17,Sep-17
User6918,Post285,1,18,Oct-17
User6915,Post262,1,18,Oct-17
User6912,Post175,1,18,Oct-17
User6912,Post493,1,1,Sep-17
User6911,Post171,1,15,Nov-17
User6908,Post062,1,17,Sep-17
User6905,Post233,1,10,Oct-17
User6904,Post493,1,1,Sep-17
User6902,Post312,1,NA,Nov-17
User6890,Post346,1,3,Dec-17
User6883,Post339,1,2,Dec-17
User6877,Post269,1,12,Sep-17
User6867,Post288,1,6,Sep-17
User6861,Post085,1,15,Nov-17
User6858,Post276,1,17,Oct-17
User6850,Post206,1,10,Dec-17
User6850,Post203,1,13,Nov-17
User6848,Post593,1,14,Nov-17
User6847,Post087,1,12,Sep-17
User6844,Post218,1,18,Sep-17
User6840,Post340,1,10,Oct-17
User6836,Post340,1,10,Oct-17
User6834,Post219,1,18,Oct-17
User6831,Post493,1,1,Sep-17
User6830,Post085,1,15,Nov-17
User6821,Post141,1,8,Sep-17
User0069,Post005,1,13,Nov-17
User0264,Post005,1,13,Nov-17
User0103,Post005,1,13,Nov-17
User0010,Post005,1,13,Nov-17
User0306,Post005,1,13,Nov-17
User6809,Post262,1,18,Oct-17
User6809,Post108,1,15,Sep-17
User6806,Post262,1,18,Oct-17
User6803,Post223,1,1,Oct-17
User6797,Post514,1,NA,Nov-17
User6790,Post202,1,13,Dec-17
User6787,Post269,1,12,Sep-17
User6782,Post501,1,18,Sep-17
User6778,Post187,1,17,Sep-17
User6776,Post262,1,18,Oct-17
User6762,Post269,1,12,Sep-17
User6761,Post093,1,18,Nov-17
User6760,Post558,1,16,Oct-17
User6759,Post244,1,12,Nov-17
User6757,Post460,1,2,Nov-17
User6756,Post339,1,2,Dec-17
User6755,Post558,1,16,Oct-17
User6752,Post493,1,1,Sep-17
User6751,Post498,1,7,Dec-17
User6749,Post233,1,10,Oct-17
User6749,Post164,1,5,Sep-17
User6749,Post318,1,8,Sep-17
User6747,Post418,1,16,Oct-17
User6739,Post288,1,6,Sep-17
User6732,Post340,1,10,Oct-17
User6730,Post099,1,5,Dec-17
User6713,Post452,1,16,Sep-17
User6704,Post493,1,1,Sep-17
User6702,Post085,1,15,Nov-17
User6701,Post493,1,1,Sep-17
User6700,Post262,1,18,Oct-17
User6699,Post394,1,5,Oct-17
User6698,Post375,1,5,Sep-17
User6691,Post493,1,1,Sep-17
User6690,Post418,1,16,Oct-17
User6687,Post108,1,15,Sep-17
User6687,Post087,1,12,Sep-17
User6687,Post361,1,16,Sep-17
User6681,Post375,1,5,Sep-17
User6680,Post418,1,16,Oct-17
User6680,Post558,1,16,Oct-17
User6680,Post094,1,16,Sep-17
User6679,Post493,1,1,Sep-17
User6673,Post226,1,8,Nov-17
User6670,Post164,1,5,Sep-17
User6668,Post262,1,18,Oct-17
User6656,Post164,1,5,Sep-17
User6655,Post219,1,18,Oct-17
User6653,Post091,1,8,Nov-17
User6650,Post202,1,13,Dec-17
User6650,Post558,1,16,Oct-17
User6643,Post203,1,13,Nov-17
User6640,Post217,1,15,Sep-17
User6640,Post238,1,16,Sep-17
User6637,Post184,1,1,Sep-17
User6637,Post477,1,17,Sep-17
User6631,Post238,1,16,Sep-17
User6626,Post493,1,1,Sep-17
User6620,Post528,1,10,Sep-17
User6620,Post217,1,15,Sep-17
User6617,Post164,1,5,Sep-17
User6616,Post184,1,1,Sep-17
User6606,Post485,1,8,Nov-17
User6603,Post219,1,18,Oct-17
User6603,Post595,1,NA,Oct-17
User6599,Post223,1,1,Oct-17
User6587,Post372,1,9,Dec-17
User6570,Post233,1,10,Oct-17
User6567,Post318,1,8,Sep-17
User6563,Post288,1,6,Sep-17
User6560,Post042,1,16,Oct-17
User6558,Post493,1,1,Sep-17
User6557,Post510,1,17,Oct-17
User6557,Post182,1,16,Oct-17
User6557,Post262,1,18,Oct-17
User6551,Post446,1,17,Oct-17
User6550,Post452,1,16,Sep-17
User6549,Post238,1,16,Sep-17
User6547,Post018,1,2,Nov-17
User6545,Post225,1,15,Nov-17
User6544,Post484,1,8,Oct-17
User6543,Post094,1,16,Sep-17
User6533,Post083,1,NA,Nov-17
User6528,Post162,1,16,Oct-17
User6527,Post093,1,18,Nov-17
User6525,Post218,1,18,Sep-17
User6524,Post262,1,18,Oct-17
User6519,Post202,1,13,Dec-17
User6512,Post164,1,5,Sep-17
User6511,Post591,1,14,Nov-17
User6509,Post381,1,18,Nov-17
User6508,Post288,1,6,Sep-17
User6507,Post244,1,12,Nov-17
User6500,Post204,1,13,Oct-17
User6500,Post087,1,12,Sep-17
User6498,Post375,1,5,Sep-17
User6494,Post206,1,10,Dec-17
User6492,Post219,1,18,Oct-17
User0069,Post023,1,4,Nov-17
User2535,Post023,1,4,Nov-17
User0469,Post023,1,4,Nov-17
User7299,Post023,1,4,Nov-17
User0092,Post023,1,4,Nov-17
User6784,Post023,1,4,Nov-17
User0827,Post023,1,4,Nov-17
User0383,Post023,1,4,Nov-17
User0264,Post023,1,4,Nov-17
User1268,Post023,1,4,Nov-17
User4321,Post023,1,4,Nov-17
User0629,Post023,1,4,Nov-17
User5100,Post023,1,4,Nov-17
User0541,Post023,1,4,Nov-17
User7313,Post023,1,4,Nov-17
User0087,Post023,1,4,Nov-17
User0257,Post023,1,4,Nov-17
User7023,Post023,1,4,Nov-17
User6489,Post262,1,18,Oct-17
User6482,Post381,1,18,Nov-17
User6477,Post540,1,12,Sep-17
User6476,Post522,1,16,Dec-17
User6476,Post202,1,13,Dec-17
User6463,Post493,1,1,Sep-17
User6455,Post224,1,NA,Nov-17
User6451,Post378,1,18,Nov-17
User6451,Post493,1,1,Sep-17
User6450,Post493,1,1,Sep-17
User6444,Post202,1,13,Dec-17
User6436,Post206,1,10,Dec-17
User6429,Post375,1,5,Sep-17
User6422,Post244,1,12,Nov-17
User6418,Post269,1,12,Sep-17
User6415,Post456,1,NA,Nov-17
User6409,Post218,1,18,Sep-17
User6405,Post452,1,16,Sep-17
User6401,Post233,1,10,Oct-17
User6390,Post244,1,12,Nov-17
User6386,Post446,1,17,Oct-17
User6382,Post219,1,18,Oct-17
User6377,Post235,1,5,Sep-17
User6370,Post262,1,18,Oct-17
User7650,Post352,1,NA,Oct-17
