Source,Target,Weight,July19Topic,PostDate
User6795,Post422,1,2,JanApr-17
User6794,Post279,1,14,MayAug-17
User6793,Post279,1,14,MayAug-17
User6792,Post371,1,17,JanApr-17
User6792,Post201,1,13,JanApr-17
User6791,Post500,1,5,JanApr-17
User6790,Post202,1,13,SepDec-17
User6788,Post116,1,1,MayAug-17
User6788,Post047,1,9,JanApr-17
User6788,Post301,1,1,JanApr-17
User6788,Post546,1,9,JanApr-17
User6788,Post239,1,8,JanApr-17
User6787,Post269,1,12,SepDec-17
User6785,Post598,1,14,MayAug-17
User6785,Post281,1,12,JanApr-17
User6784,Post426,1,15,MayAug-17
User6782,Post501,1,18,SepDec-17
User6781,Post560,1,10,MayAug-17
User6781,Post441,1,14,MayAug-17
User6780,Post243,1,16,JanApr-17
User6779,Post571,1,12,JanApr-17
User6779,Post281,1,12,JanApr-17
User6778,Post187,1,17,SepDec-17
User6778,Post500,1,5,JanApr-17
User6777,Post500,1,5,JanApr-17
User6777,Post297,1,13,JanApr-17
User6776,Post262,1,18,SepDec-17
User6776,Post181,1,16,JanApr-17
User6776,Post433,1,8,JanApr-17
User6775,Post279,1,14,MayAug-17
User6774,Post426,1,15,MayAug-17
User6774,Post279,1,14,MayAug-17
User6771,Post550,1,8,JanApr-17
User6770,Post025,1,7,JanApr-17
User6769,Post281,1,12,JanApr-17
User6768,Post279,1,14,MayAug-17
User6768,Post447,1,1,JanApr-17
User6768,Post281,1,12,JanApr-17
User6767,Post430,1,2,MayAug-17
User6766,Post349,1,NA,MayAug-17
User6766,Post347,1,1,MayAug-17
User6766,Post287,1,1,JanApr-17
User6766,Post439,1,12,JanApr-17
User6766,Post470,1,8,JanApr-17
User6765,Post447,1,1,JanApr-17
User6764,Post201,1,13,JanApr-17
User6762,Post269,1,12,SepDec-17
User6761,Post093,1,18,SepDec-17
User6760,Post558,1,16,SepDec-17
User6759,Post244,1,12,SepDec-17
User6758,Post246,1,15,SepDec-16
User6757,Post460,1,2,SepDec-17
User6756,Post339,1,2,SepDec-17
User6755,Post558,1,16,SepDec-17
User6754,Post024,1,1,MayAug-17
User6754,Post347,1,1,MayAug-17
User6752,Post493,1,1,SepDec-17
User6751,Post498,1,7,SepDec-17
User6750,Post320,1,8,JanApr-17
User6749,Post233,1,10,SepDec-17
User6749,Post164,1,5,SepDec-17
User6749,Post318,1,8,SepDec-17
User6748,Post287,1,1,JanApr-17
User6747,Post418,1,16,SepDec-17
User6745,Post560,1,10,MayAug-17
User6744,Post469,1,13,JanApr-17
User6744,Post388,1,13,JanApr-17
User6742,Post500,1,5,JanApr-17
User6741,Post504,1,3,JanApr-17
User6740,Post500,1,5,JanApr-17
User6739,Post288,1,6,SepDec-17
User6739,Post191,1,NA,MayAug-17
User6739,Post571,1,12,JanApr-17
User6738,Post463,1,1,JanApr-17
User6737,Post575,1,5,MayAug-17
User6737,Post252,1,7,JanApr-17
User6736,Post609,1,9,JanApr-17
User6734,Post454,1,NA,MayAug-17
User6734,Post442,1,NA,MayAug-17
User6734,Post024,1,1,MayAug-17
User6734,Post047,1,9,JanApr-17
User6733,Post546,1,9,JanApr-17
User6732,Post340,1,10,SepDec-17
User6730,Post099,1,5,SepDec-17
User6730,Post035,1,12,JanApr-17
User6729,Post129,1,11,MayAug-17
User6727,Post279,1,14,MayAug-17
User6726,Post400,1,1,MayAug-17
User6725,Post500,1,5,JanApr-17
User6724,Post371,1,17,JanApr-17
User6722,Post075,1,13,SepDec-16
User6721,Post597,1,1,JanApr-17
User6720,Post196,1,15,MayAug-17
User6720,Post442,1,NA,MayAug-17
User6719,Post575,1,5,MayAug-17
User6718,Post487,1,14,MayAug-17
User6718,Post190,1,10,JanApr-17
User6717,Post367,1,1,MayAug-17
User6716,Post426,1,15,MayAug-17
User6715,Post279,1,14,MayAug-17
User6714,Post281,1,12,JanApr-17
User6713,Post452,1,16,SepDec-17
User6711,Post577,1,8,MayAug-17
User6710,Post025,1,7,JanApr-17
User6709,Post036,1,1,JanApr-17
User6708,Post426,1,15,MayAug-17
User6708,Post025,1,7,JanApr-17
User6708,Post600,1,7,JanApr-17
User6707,Post345,1,5,MayAug-17
User6706,Post500,1,5,JanApr-17
User6704,Post493,1,1,SepDec-17
User6703,Post507,1,8,JanApr-17
User6702,Post085,1,15,SepDec-17
User6701,Post493,1,1,SepDec-17
User6700,Post262,1,18,SepDec-17
User6699,Post394,1,5,SepDec-17
User6698,Post375,1,5,SepDec-17
User6695,Post279,1,14,MayAug-17
User6694,Post279,1,14,MayAug-17
User6694,Post575,1,5,MayAug-17
User6693,Post439,1,12,JanApr-17
User6692,Post287,1,1,JanApr-17
User6692,Post281,1,12,JanApr-17
User6691,Post493,1,1,SepDec-17
User6690,Post418,1,16,SepDec-17
User6689,Post597,1,1,JanApr-17
User6688,Post447,1,1,JanApr-17
User6687,Post108,1,15,SepDec-17
User6687,Post087,1,12,SepDec-17
User6687,Post361,1,16,SepDec-17
User6686,Post500,1,5,JanApr-17
User6685,Post129,1,11,MayAug-17
User6684,Post571,1,12,JanApr-17
User6682,Post567,1,7,JanApr-17
User6681,Post375,1,5,SepDec-17
User6681,Post568,1,1,MayAug-17
User6680,Post418,1,16,SepDec-17
User6680,Post558,1,16,SepDec-17
User6680,Post094,1,16,SepDec-17
User6680,Post606,1,7,MayAug-17
User6679,Post493,1,1,SepDec-17
User6678,Post441,1,14,MayAug-17
User6677,Post536,1,14,JanApr-17
User6676,Post120,1,8,JanApr-17
User6675,Post426,1,15,MayAug-17
User6674,Post205,1,17,SepDec-16
User6673,Post226,1,8,SepDec-17
User6672,Post281,1,12,JanApr-17
User6671,Post239,1,8,JanApr-17
User6671,Post482,1,9,JanApr-17
User6670,Post164,1,5,SepDec-17
User6670,Post191,1,NA,MayAug-17
User6670,Post039,1,1,MayAug-17
User6669,Post036,1,1,JanApr-17
User6668,Post262,1,18,SepDec-17
User6667,Post428,1,7,JanApr-17
User6666,Post189,1,1,MayAug-17
User6665,Post281,1,12,JanApr-17
User6664,Post274,1,8,JanApr-17
User6663,Post571,1,12,JanApr-17
User6661,Post349,1,NA,MayAug-17
User6660,Post279,1,14,MayAug-17
User6659,Post084,1,18,MayAug-17
User6659,Post120,1,8,JanApr-17
User6658,Post487,1,14,MayAug-17
User6658,Post397,1,4,JanApr-17
User6657,Post570,1,8,JanApr-17
User6656,Post164,1,5,SepDec-17
User6655,Post219,1,18,SepDec-17
User6654,Post426,1,15,MayAug-17
User6653,Post091,1,8,SepDec-17
User6653,Post345,1,5,MayAug-17
User6652,Post441,1,14,MayAug-17
User6651,Post036,1,1,JanApr-17
User6650,Post202,1,13,SepDec-17
User6650,Post558,1,16,SepDec-17
User6649,Post279,1,14,MayAug-17
User6648,Post500,1,5,JanApr-17
User6647,Post345,1,5,MayAug-17
User6644,Post440,1,17,MayAug-16
User6644,Post266,1,12,MayAug-16
User6643,Post203,1,13,SepDec-17
User6641,Post222,1,3,MayAug-17
User6641,Post019,1,7,JanApr-17
User6640,Post217,1,15,SepDec-17
User6640,Post238,1,16,SepDec-17
User6637,Post184,1,1,SepDec-17
User6637,Post477,1,17,SepDec-17
User6636,Post500,1,5,JanApr-17
User6635,Post570,1,8,JanApr-17
User6634,Post316,1,1,MayAug-17
User6633,Post066,1,12,JanApr-17
User6632,Post571,1,12,JanApr-17
User6632,Post281,1,12,JanApr-17
User6631,Post238,1,16,SepDec-17
User6630,Post191,1,NA,MayAug-17
User6630,Post109,1,NA,MayAug-17
User6630,Post279,1,14,MayAug-17
User6630,Post567,1,7,JanApr-17
User6629,Post279,1,14,MayAug-17
User6629,Post201,1,13,JanApr-17
User6627,Post279,1,14,MayAug-17
User6626,Post493,1,1,SepDec-17
User6626,Post426,1,15,MayAug-17
User6626,Post287,1,1,JanApr-17
User6625,Post036,1,1,JanApr-17
User6624,Post439,1,12,JanApr-17
User6623,Post577,1,8,MayAug-17
User6623,Post172,1,18,MayAug-17
User6622,Post303,1,NA,MayAug-17
User6620,Post528,1,10,SepDec-17
User6620,Post217,1,15,SepDec-17
User6619,Post577,1,8,MayAug-17
User6617,Post164,1,5,SepDec-17
User6617,Post606,1,7,MayAug-17
User6616,Post184,1,1,SepDec-17
User6614,Post281,1,12,JanApr-17
User6613,Post016,1,10,SepDec-16
User6612,Post403,1,11,MayAug-17
User6612,Post152,1,5,JanApr-17
User6611,Post560,1,10,MayAug-17
User6610,Post500,1,5,JanApr-17
User6609,Post259,1,4,MayAug-17
User6608,Post398,1,15,MayAug-17
User6607,Post391,1,17,JanApr-17
User6607,Post278,1,8,JanApr-17
User6607,Post536,1,14,JanApr-17
User6607,Post053,1,8,SepDec-16
User6606,Post485,1,8,SepDec-17
User6605,Post349,1,NA,MayAug-17
User6605,Post500,1,5,JanApr-17
User6604,Post036,1,1,JanApr-17
User6603,Post219,1,18,SepDec-17
User6603,Post595,1,NA,SepDec-17
User6602,Post447,1,1,JanApr-17
User6602,Post281,1,12,JanApr-17
User6601,Post470,1,8,JanApr-17
User6600,Post507,1,8,JanApr-17
User6599,Post223,1,1,SepDec-17
User6598,Post279,1,14,MayAug-17
User6597,Post548,1,10,JanApr-17
User6596,Post279,1,14,MayAug-17
User6595,Post075,1,13,SepDec-16
User6594,Post500,1,5,JanApr-17
User6593,Post447,1,1,JanApr-17
User6592,Post279,1,14,MayAug-17
User6592,Post546,1,9,JanApr-17
User6591,Post120,1,8,JanApr-17
User6589,Post605,1,17,MayAug-17
User6587,Post372,1,9,SepDec-17
User6586,Post426,1,15,MayAug-17
User6585,Post055,1,8,JanApr-17
User6584,Post279,1,14,MayAug-17
User6584,Post500,1,5,JanApr-17
User6583,Post548,1,10,JanApr-17
User6582,Post190,1,10,JanApr-17
User6580,Post488,1,15,MayAug-17
User6579,Post279,1,14,MayAug-17
User6578,Post447,1,1,JanApr-17
User6577,Post129,1,11,MayAug-17
User6576,Post036,1,1,JanApr-17
User6575,Post150,1,15,MayAug-17
User6574,Post426,1,15,MayAug-17
User6572,Post279,1,14,MayAug-17
User6571,Post571,1,12,JanApr-17
User6570,Post233,1,10,SepDec-17
User6568,Post120,1,8,JanApr-17
User6567,Post318,1,8,SepDec-17
User6566,Post367,1,1,MayAug-17
User6565,Post430,1,2,MayAug-17
User6564,Post560,1,10,MayAug-17
User6564,Post025,1,7,JanApr-17
User6563,Post288,1,6,SepDec-17
User6562,Post506,1,13,MayAug-17
User6562,Post022,1,15,MayAug-17
User6561,Post281,1,12,JanApr-17
User6560,Post042,1,16,SepDec-17
User6558,Post493,1,1,SepDec-17
User6557,Post510,1,17,SepDec-17
User6557,Post182,1,16,SepDec-17
User6557,Post262,1,18,SepDec-17
User6556,Post568,1,1,MayAug-17
User6554,Post056,1,2,MayAug-17
User6551,Post446,1,17,SepDec-17
User6550,Post452,1,16,SepDec-17
User6549,Post238,1,16,SepDec-17
User6548,Post279,1,14,MayAug-17
User6548,Post252,1,7,JanApr-17
User6547,Post018,1,2,SepDec-17
User6547,Post439,1,12,JanApr-17
User6546,Post500,1,5,JanApr-17
User6546,Post548,1,10,JanApr-17
User6546,Post190,1,10,JanApr-17
User6545,Post225,1,15,SepDec-17
User6544,Post484,1,8,SepDec-17
User6544,Post560,1,10,MayAug-17
User6543,Post094,1,16,SepDec-17
User6542,Post075,1,13,SepDec-16
User6541,Post172,1,18,MayAug-17
User6540,Post279,1,14,MayAug-17
User6539,Post279,1,14,MayAug-17
User6536,Post281,1,12,JanApr-17
User6535,Post400,1,1,MayAug-17
User6535,Post379,1,14,JanApr-17
User6533,Post083,1,NA,SepDec-17
User6533,Post053,1,8,SepDec-16
User6532,Post357,1,14,JanApr-17
User6531,Post447,1,1,JanApr-17
User6531,Post281,1,12,JanApr-17
User6530,Post281,1,12,JanApr-17
User6529,Post457,1,12,MayAug-17
User6528,Post162,1,16,SepDec-17
User6527,Post093,1,18,SepDec-17
User6527,Post074,1,1,MayAug-17
User6527,Post577,1,8,MayAug-17
User6526,Post447,1,1,JanApr-17
User6525,Post218,1,18,SepDec-17
User6524,Post262,1,18,SepDec-17
User6522,Post568,1,1,MayAug-17
User6522,Post349,1,NA,MayAug-17
User6522,Post367,1,1,MayAug-17
User6520,Post050,1,9,JanApr-17
User6519,Post202,1,13,SepDec-17
User6517,Post150,1,15,MayAug-17
User6516,Post349,1,NA,MayAug-17
User6516,Post035,1,12,JanApr-17
User6514,Post120,1,8,JanApr-17
User6513,Post430,1,2,MayAug-17
User6513,Post463,1,1,JanApr-17
User6513,Post597,1,1,JanApr-17
User6513,Post221,1,14,JanApr-17
User6513,Post500,1,5,JanApr-17
User6512,Post164,1,5,SepDec-17
User6511,Post591,1,14,SepDec-17
User6510,Post560,1,10,MayAug-17
User6509,Post381,1,18,SepDec-17
User6508,Post288,1,6,SepDec-17
User6508,Post282,1,1,MayAug-17
User6508,Post367,1,1,MayAug-17
User6507,Post244,1,12,SepDec-17
User6506,Post201,1,13,JanApr-17
User6505,Post120,1,8,JanApr-17
User6504,Post571,1,12,JanApr-17
User6503,Post039,1,1,MayAug-17
User6502,Post400,1,1,MayAug-17
User6501,Post084,1,18,MayAug-17
User6501,Post577,1,8,MayAug-17
User6501,Post453,1,3,MayAug-16
User6500,Post204,1,13,SepDec-17
User6500,Post087,1,12,SepDec-17
User6499,Post448,1,1,MayAug-17
User6498,Post375,1,5,SepDec-17
User6497,Post447,1,1,JanApr-17
User6496,Post279,1,14,MayAug-17
User6495,Post279,1,14,MayAug-17
User6494,Post206,1,10,SepDec-17
User6493,Post279,1,14,MayAug-17
User6492,Post219,1,18,SepDec-17
User6492,Post417,1,11,JanApr-17
User6491,Post546,1,9,JanApr-17
User6490,Post457,1,12,MayAug-17
User6490,Post560,1,10,MayAug-17
User0069,Post023,1,4,SepDec-17
User2535,Post023,1,4,SepDec-17
User0469,Post023,1,4,SepDec-17
User7299,Post023,1,4,SepDec-17
User0092,Post023,1,4,SepDec-17
User6784,Post023,1,4,SepDec-17
User0827,Post023,1,4,SepDec-17
User0383,Post023,1,4,SepDec-17
User0264,Post023,1,4,SepDec-17
User1268,Post023,1,4,SepDec-17
User4321,Post023,1,4,SepDec-17
User0629,Post023,1,4,SepDec-17
User5100,Post023,1,4,SepDec-17
User0541,Post023,1,4,SepDec-17
User7313,Post023,1,4,SepDec-17
User0087,Post023,1,4,SepDec-17
User0257,Post023,1,4,SepDec-17
User7023,Post023,1,4,SepDec-17
User6490,Post441,1,14,MayAug-17
User6490,Post581,1,6,MayAug-17
User6489,Post262,1,18,SepDec-17
User6488,Post302,1,NA,MayAug-17
User6487,Post044,1,16,JanApr-17
User6485,Post447,1,1,JanApr-17
User6484,Post597,1,1,JanApr-17
User6484,Post287,1,1,JanApr-17
User6483,Post025,1,7,JanApr-17
User6482,Post381,1,18,SepDec-17
User6481,Post196,1,15,MayAug-17
User6479,Post205,1,17,SepDec-16
User6478,Post451,1,8,JanApr-17
User6477,Post540,1,12,SepDec-17
User6477,Post560,1,10,MayAug-17
User6477,Post011,1,6,JanApr-17
User6476,Post522,1,16,SepDec-17
User6476,Post202,1,13,SepDec-17
User6475,Post546,1,9,JanApr-17
User6474,Post400,1,1,MayAug-17
User6473,Post439,1,12,JanApr-17
User6472,Post609,1,9,JanApr-17
User6471,Post437,1,1,MayAug-17
User6469,Post196,1,15,MayAug-17
User6468,Post281,1,12,JanApr-17
User6467,Post287,1,1,JanApr-17
User6467,Post281,1,12,JanApr-17
User6466,Post447,1,1,JanApr-17
User6466,Post041,1,13,SepDec-16
User6464,Post571,1,12,JanApr-17
User6463,Post493,1,1,SepDec-17
User6462,Post606,1,7,MayAug-17
User6461,Post577,1,8,MayAug-17
User6459,Post301,1,1,JanApr-17
User6458,Post160,1,1,JanApr-17
User6457,Post439,1,12,JanApr-17
User6456,Post430,1,2,MayAug-17
User6455,Post224,1,NA,SepDec-17
User6454,Post279,1,14,MayAug-17
User6453,Post297,1,13,JanApr-17
User6452,Post279,1,14,MayAug-17
User6451,Post378,1,18,SepDec-17
User6451,Post493,1,1,SepDec-17
User6450,Post493,1,1,SepDec-17
User6449,Post349,1,NA,MayAug-17
User6449,Post035,1,12,JanApr-17
User6448,Post281,1,12,JanApr-17
User6447,Post279,1,14,MayAug-17
User6446,Post349,1,NA,MayAug-17
User6445,Post536,1,14,JanApr-17
User6444,Post202,1,13,SepDec-17
User6442,Post281,1,12,JanApr-17
User6441,Post388,1,13,JanApr-17
User6439,Post500,1,5,JanApr-17
User6438,Post053,1,8,SepDec-16
User6436,Post206,1,10,SepDec-17
User6435,Post500,1,5,JanApr-17
User6434,Post463,1,1,JanApr-17
User6433,Post571,1,12,JanApr-17
User6432,Post066,1,12,JanApr-17
User6430,Post281,1,12,JanApr-17
User6429,Post375,1,5,SepDec-17
User6428,Post345,1,5,MayAug-17
User6427,Post201,1,13,JanApr-17
User6426,Post190,1,10,JanApr-17
User6424,Post287,1,1,JanApr-17
User6423,Post417,1,11,JanApr-17
User6422,Post244,1,12,SepDec-17
User6421,Post191,1,NA,MayAug-17
User6421,Post074,1,1,MayAug-17
User6421,Post441,1,14,MayAug-17
User6421,Post426,1,15,MayAug-17
User6420,Post152,1,5,JanApr-17
User6419,Post597,1,1,JanApr-17
User6418,Post269,1,12,SepDec-17
User6417,Post107,1,10,MayAug-17
User6416,Post367,1,1,MayAug-17
User6416,Post136,1,4,JanApr-17
User6415,Post456,1,NA,SepDec-17
User6414,Post196,1,15,MayAug-17
User6413,Post068,1,16,MayAug-17
User6412,Post065,1,3,JanApr-17
User6411,Post055,1,8,JanApr-17
User6411,Post065,1,3,JanApr-17
User6410,Post302,1,NA,MayAug-17
User6410,Post061,1,7,SepDec-16
User6409,Post218,1,18,SepDec-17
User6408,Post451,1,8,JanApr-17
User6405,Post452,1,16,SepDec-17
User6404,Post500,1,5,JanApr-17
User6402,Post388,1,13,JanApr-17
User6402,Post470,1,8,JanApr-17
User6402,Post371,1,17,JanApr-17
User6402,Post201,1,13,JanApr-17
User6401,Post233,1,10,SepDec-17
User6400,Post172,1,18,MayAug-17
User6399,Post193,1,2,MayAug-17
User6398,Post196,1,15,MayAug-17
User6397,Post279,1,14,MayAug-17
User6396,Post507,1,8,JanApr-17
User6395,Post439,1,12,JanApr-17
User6394,Post560,1,10,MayAug-17
User6394,Post577,1,8,MayAug-17
User6393,Post447,1,1,JanApr-17
User6392,Post281,1,12,JanApr-17
User6391,Post442,1,NA,MayAug-17
User6391,Post367,1,1,MayAug-17
User6391,Post035,1,12,JanApr-17
User6390,Post244,1,12,SepDec-17
User6390,Post599,1,6,JanApr-17
User6389,Post279,1,14,MayAug-17
User6387,Post500,1,5,JanApr-17
User6386,Post446,1,17,SepDec-17
User6385,Post017,1,1,MayAug-17
User6385,Post400,1,1,MayAug-17
User6384,Post287,1,1,JanApr-17
User6383,Post546,1,9,JanApr-17
User6383,Post201,1,13,JanApr-17
User6383,Post417,1,11,JanApr-17
User6382,Post219,1,18,SepDec-17
User6382,Post025,1,7,JanApr-17
User6381,Post196,1,15,MayAug-17
User6380,Post035,1,12,JanApr-17
User6379,Post548,1,10,JanApr-17
User6378,Post279,1,14,MayAug-17
User6377,Post235,1,5,SepDec-17
User6375,Post014,1,1,MayAug-17
User6374,Post571,1,12,JanApr-17
User6374,Post281,1,12,JanApr-17
User6373,Post120,1,8,JanApr-17
User6370,Post262,1,18,SepDec-17
User7650,Post352,1,NA,SepDec-17
User6369,Post493,1,1,SepDec-17
User6369,Post017,1,1,MayAug-17
User6369,Post426,1,15,MayAug-17
User6368,Post054,1,9,SepDec-16
User6368,Post449,1,15,SepDec-16
User6367,Post493,1,1,SepDec-17
User6365,Post452,1,16,SepDec-17
User6364,Post398,1,15,MayAug-17
User6363,Post565,1,1,MayAug-17
User6363,Post024,1,1,MayAug-17
User6360,Post036,1,1,JanApr-17
User6359,Post281,1,12,JanApr-17
User6358,Post504,1,3,JanApr-17
User6357,Post451,1,8,JanApr-17
User6356,Post279,1,14,MayAug-17
User6354,Post340,1,10,SepDec-17
User6353,Post447,1,1,JanApr-17
User6352,Post066,1,12,JanApr-17
User6351,Post185,1,13,JanApr-17
User6350,Post206,1,10,SepDec-17
User6349,Post418,1,16,SepDec-17
User6348,Post093,1,18,SepDec-17
User6347,Post566,1,16,SepDec-17
User6346,Post025,1,7,JanApr-17
User6343,Post417,1,11,JanApr-17
User6342,Post226,1,8,SepDec-17
User6341,Post577,1,8,MayAug-17
User6340,Post265,1,9,SepDec-17
User6339,Post129,1,11,MayAug-17
User6339,Post521,1,5,MayAug-17
User6339,Post500,1,5,JanApr-17
User6338,Post120,1,8,JanApr-17
User6336,Post398,1,15,MayAug-17
User6334,Post279,1,14,MayAug-17
User6333,Post075,1,13,SepDec-16
User6332,Post568,1,1,MayAug-17
User6332,Post035,1,12,JanApr-17
User6332,Post297,1,13,JanApr-17
User6332,Post079,1,2,JanApr-17
User6331,Post457,1,12,MayAug-17
User6331,Post454,1,NA,MayAug-17
User6329,Post361,1,16,SepDec-17
User6328,Post441,1,14,MayAug-17
User6327,Post281,1,12,JanApr-17
User6323,Post053,1,8,SepDec-16
User6322,Post394,1,5,SepDec-17
User6321,Post075,1,13,SepDec-16
User6320,Post086,1,8,SepDec-17
User6319,Post447,1,1,JanApr-17
User6318,Post279,1,14,MayAug-17
User6317,Post203,1,13,SepDec-17
User6316,Post493,1,1,SepDec-17
User6315,Post597,1,1,JanApr-17
User7715,Post410,1,13,SepDec-17
User6312,Post087,1,12,SepDec-17
User6311,Post484,1,8,SepDec-17
User7482,Post064,1,15,MayAug-17
User6311,Post493,1,1,SepDec-17
User6310,Post249,1,17,JanApr-17
User6310,Post451,1,8,JanApr-17
User6310,Post121,1,6,JanApr-17
User6309,Post426,1,15,MayAug-17
User6308,Post441,1,14,MayAug-17
User6308,Post426,1,15,MayAug-17
User6307,Post279,1,14,MayAug-17
User6305,Post493,1,1,SepDec-17
User6304,Post426,1,15,MayAug-17
User6304,Post279,1,14,MayAug-17
User6303,Post584,1,13,MayAug-17
User6302,Post428,1,7,JanApr-17
User6301,Post113,1,8,SepDec-17
User6300,Post500,1,5,JanApr-17
User6299,Post281,1,12,JanApr-17
User6298,Post430,1,2,MayAug-17
User6297,Post203,1,13,SepDec-17
User7708,Post497,1,9,SepDec-17
User6295,Post507,1,8,JanApr-17
User6294,Post381,1,18,SepDec-17
User6294,Post201,1,13,JanApr-17
User6293,Post206,1,10,SepDec-17
User6292,Post196,1,15,MayAug-17
User6291,Post219,1,18,SepDec-17
User6291,Post500,1,5,JanApr-17
User6290,Post281,1,12,JanApr-17
User6288,Post018,1,2,SepDec-17
User6287,Post076,1,10,JanApr-17
User6286,Post075,1,13,SepDec-16
User6285,Post279,1,14,MayAug-17
User6284,Post447,1,1,JanApr-17
User6284,Post571,1,12,JanApr-17
User6283,Post500,1,5,JanApr-17
User6282,Post083,1,NA,SepDec-17
User6282,Post609,1,9,JanApr-17
User6281,Post036,1,1,JanApr-17
User6280,Post243,1,16,JanApr-17
User6279,Post164,1,5,SepDec-17
User6279,Post275,1,17,MayAug-17
User6279,Post447,1,1,JanApr-17
User6279,Post571,1,12,JanApr-17
User6278,Post218,1,18,SepDec-17
User6277,Post287,1,1,JanApr-17
User7663,Post410,1,13,SepDec-17
User6275,Post099,1,5,SepDec-17
User6275,Post514,1,NA,SepDec-17
User6275,Post385,1,12,MayAug-17
User6274,Post571,1,12,JanApr-17
User6274,Post281,1,12,JanApr-17
User6273,Post025,1,7,JanApr-17
User7659,Post497,1,9,SepDec-17
User6271,Post500,1,5,JanApr-17
User6270,Post287,1,1,JanApr-17
User6269,Post256,1,2,SepDec-17
User6269,Post219,1,18,SepDec-17
User6269,Post074,1,1,MayAug-17
User6268,Post447,1,1,JanApr-17
User6267,Post083,1,NA,SepDec-17
User6267,Post085,1,15,SepDec-17
User6267,Post514,1,NA,SepDec-17
User6267,Post537,1,14,SepDec-17
User6266,Post426,1,15,MayAug-17
User6265,Post201,1,13,JanApr-17
User7604,Post497,1,9,SepDec-17
User6262,Post196,1,15,MayAug-17
User6261,Post500,1,5,JanApr-17
User6260,Post190,1,10,JanApr-17
User6259,Post439,1,12,JanApr-17
User6258,Post577,1,8,MayAug-17
User6257,Post320,1,8,JanApr-17
User6257,Post297,1,13,JanApr-17
User6257,Post422,1,2,JanApr-17
User6256,Post205,1,17,SepDec-16
User6256,Post237,1,3,MayAug-16
User6255,Post279,1,14,MayAug-17
User6254,Post504,1,3,JanApr-17
User6254,Post571,1,12,JanApr-17
User6253,Post281,1,12,JanApr-17
User7604,Post410,1,13,SepDec-17
User6252,Post477,1,17,SepDec-17
User6252,Post124,1,15,JanApr-17
User6252,Post281,1,12,JanApr-17
User6250,Post281,1,12,JanApr-17
User6249,Post287,1,1,JanApr-17
User6248,Post243,1,16,JanApr-17
User6247,Post302,1,NA,MayAug-17
User6247,Post426,1,15,MayAug-17
User7603,Post410,1,13,SepDec-17
User6244,Post391,1,17,JanApr-17
User6243,Post349,1,NA,MayAug-17
User6242,Post560,1,10,MayAug-17
User6241,Post493,1,1,SepDec-17
User7600,Post158,1,11,SepDec-17
User6239,Post053,1,8,SepDec-16
User6239,Post178,1,15,SepDec-16
User6238,Post120,1,8,JanApr-17
User7585,Post410,1,13,SepDec-17
User6236,Post083,1,NA,SepDec-17
User6235,Post196,1,15,MayAug-17
User6235,Post190,1,10,JanApr-17
User6234,Post177,1,7,SepDec-17
User6233,Post185,1,13,JanApr-17
User6233,Post125,1,16,JanApr-17
User6233,Post069,1,14,JanApr-17
User6233,Post507,1,8,JanApr-17
User6232,Post262,1,18,SepDec-17
User6232,Post279,1,14,MayAug-17
User6231,Post086,1,8,SepDec-17
User6231,Post506,1,13,MayAug-17
User6229,Post441,1,14,MayAug-17
User6228,Post036,1,1,JanApr-17
User7568,Post410,1,13,SepDec-17
User6225,Post025,1,7,JanApr-17
User6225,Post053,1,8,SepDec-16
User6224,Post571,1,12,JanApr-17
User6224,Post281,1,12,JanApr-17
User7561,Post410,1,13,SepDec-17
User6223,Post493,1,1,SepDec-17
User6223,Post447,1,1,JanApr-17
User7555,Post497,1,9,SepDec-17
User6221,Post279,1,14,MayAug-17
User6220,Post025,1,7,JanApr-17
User6220,Post185,1,13,JanApr-17
User6219,Post174,1,15,JanApr-17
User6218,Post024,1,1,MayAug-17
User6217,Post149,1,5,SepDec-17
User6216,Post442,1,NA,MayAug-17
User6216,Post039,1,1,MayAug-17
User6216,Post320,1,8,JanApr-17
User6215,Post263,1,3,SepDec-17
User6214,Post190,1,10,JanApr-17
User6213,Post493,1,1,SepDec-17
User6211,Post265,1,9,SepDec-17
User6209,Post568,1,1,MayAug-17
User6208,Post548,1,10,JanApr-17
User6207,Post281,1,12,JanApr-17
User6206,Post253,1,14,SepDec-17
User6206,Post276,1,17,SepDec-17
User6206,Post562,1,6,SepDec-17
User7506,Post497,1,9,SepDec-17
User6204,Post391,1,17,JanApr-17
User6203,Post218,1,18,SepDec-17
User6202,Post279,1,14,MayAug-17
User6201,Post302,1,NA,MayAug-17
User6201,Post567,1,7,JanApr-17
User6200,Post281,1,12,JanApr-17
User6199,Post426,1,15,MayAug-17
User6198,Post548,1,10,JanApr-17
User6197,Post066,1,12,JanApr-17
User6196,Post430,1,2,MayAug-17
User6195,Post287,1,1,JanApr-17
User6194,Post281,1,12,JanApr-17
User6191,Post548,1,10,JanApr-17
User6191,Post070,1,8,JanApr-17
User6190,Post203,1,13,SepDec-17
User6189,Post560,1,10,MayAug-17
User6188,Post025,1,7,JanApr-17
User6187,Post500,1,5,JanApr-17
User6186,Post493,1,1,SepDec-17
User6185,Post279,1,14,MayAug-17
User6184,Post014,1,1,MayAug-17
User6183,Post452,1,16,SepDec-17
User6182,Post196,1,15,MayAug-17
