,User0134,0
,User0186,0
,User0188,0
,User0382,0
,User0454,0
,User0455,0
,User0469,0
,User0483,0
,User0500,0
,User0505,0
,User0530,0
,User0587,0
,User1090,0
,User1233,0
,User1559,0
,User1777,0
,User2689,0
,User2733,0
,User4387,0
,User4571,0
,User4908,0
,User5057,0
,User5691,0
,User5836,0
,User5901,0
,User5993,0
,User6245,0
,User6256,0
,User6501,0
,User6644,0
,User7178,0
,User7433,0
User0093,User0186,0
User0093,User0188,0
User0093,User0382,1
User0093,User0454,2
User0093,User0455,1
User0093,User0469,0
User0093,User0483,2
User0093,User0500,0
User0093,User0505,0
User0093,User0530,2
User0093,User0587,0
User0093,User1090,0
User0093,User1233,0
User0093,User1559,0
User0093,User1777,1
User0093,User2689,0
User0093,User2733,0
User0093,User4387,1
User0093,User4571,1
User0093,User4908,1
User0093,User5057,1
User0093,User5691,0
User0093,User5836,0
User0093,User5901,0
User0093,User5993,0
User0093,User6245,0
User0093,User6256,1
User0093,User6501,0
User0093,User6644,0
User0093,User7178,1
User0093,User7433,0
User0124,User0188,2
User0124,User0382,3
User0124,User0454,7
User0124,User0455,6
User0124,User0469,1
User0124,User0483,7
User0124,User0500,1
User0124,User0505,2
User0124,User0530,3
User0124,User0587,2
User0124,User1090,1
User0124,User1233,1
User0124,User1559,1
User0124,User1777,1
User0124,User2689,1
User0124,User2733,1
User0124,User4387,5
User0124,User4571,1
User0124,User4908,4
User0124,User5057,3
User0124,User5691,1
User0124,User5836,1
User0124,User5901,1
User0124,User5993,1
User0124,User6245,0
User0124,User6256,1
User0124,User6501,1
User0124,User6644,2
User0124,User7178,0
User0124,User7433,1
User0134,User0382,1
User0134,User0454,2
User0134,User0455,2
User0134,User0469,1
User0134,User0483,2
User0134,User0500,1
User0134,User0505,0
User0134,User0530,1
User0134,User0587,1
User0134,User1090,1
User0134,User1233,0
User0134,User1559,1
User0134,User1777,0
User0134,User2689,1
User0134,User2733,1
User0134,User4387,1
User0134,User4571,0
User0134,User4908,1
