User0500,12
User3411,8
User3903,8
User3840,17
User6798,12
User4183,1
User0580,13
User4340,16
User7100,12
User4983,1
User3855,5
User2110,8
User2057,5
User1178,8
User0592,12
User0510,7
User0322,13
User0260,1
User0159,1
User0039,7
User7594,10
User7573,2
User7558,12
User7512,1
User7411,8
User7366,8
User7357,8
User6994,17
User6813,1
User6754,1
User6547,7
User6470,8
User6406,7
User6390,7
User6310,4
User6257,5
User6139,5
User6018,5
User5967,8
User5651,13
User5633,12
User5479,13
User5435,1
User5251,1
User4934,7
User4811,12
User4644,13
User4500,1
User4462,17
User4394,12
User4350,12
User4349,2
User4338,8
User4322,12
User4315,8
User4116,7
User3759,8
User3570,7
User3384,8
User2890,8
User2872,1
User2548,8
User2205,7
User1831,9
User1826,7
User1648,8
User1635,13
User1543,1
User1524,16
User1295,12
User1269,8
User1215,13
User1049,7
User1029,5
User1016,13
User0962,7
User0931,8
User0902,12
User0776,5
User0696,5
User0655,13
User2301,13
User0528,7
User0509,5
User0477,8
User0455,8
User0360,16
User6193,16
User0052,15
User0320,7
User0305,10
User0234,8
User0195,7
User0172,5
User0086,12
User0048,17
User0032,2
User7710,5
User7703,7
User7700,12
User7682,1
User7679,5
User7673,1
User7668,5
User7662,13
User7653,9
User7649,5
User7647,7
User7646,13
User7639,5
User7629,14
User7627,5
User7621,13
User7619,5
User7618,5
User7609,1
User7608,2
User7599,5
User7593,8
User7590,17
User7586,7
User7583,12
User7581,12
User7578,8
User7572,13
User7569,9
User7556,5
User7550,5
User7549,2
User7547,5
User7545,8
User7544,17
User7533,1
User7513,5
User7511,8
User7498,5
User7491,17
User7483,13
User7480,5
User7476,1
User7472,7
User7467,14
User7466,10
User7463,8
User7459,5
User7457,7
User7455,5
User7451,12
User7448,8
User7445,8
User7444,13
User7435,12
User7431,9
User7428,8
User7420,5
User7417,5
User7404,8
User7396,17
User7392,10
User7376,10
User7375,5
User7369,8
User7360,13
User7352,5
User7346,5
User7345,9
User7343,12
User7341,8
User7325,2
User7323,1
User7289,1
User7288,8
User7281,8
User7278,5
User7273,5
User7269,7
User7263,1
User7257,9
User7253,12
User7250,9
User7249,5
User7248,12
User7242,5
User7239,10
User7237,8
User7233,5
User7227,5
User7223,5
User7220,5
User7219,1
User7206,5
User7203,17
User7198,5
User7188,5
User7187,1
User7176,1
User7171,1
User7165,8
User7158,12
User7151,5
User7143,13
User7138,1
User7134,5
User7125,8
User7122,9
User7114,8
User7108,7
User7095,5
User7093,1
User7086,9
User7081,9
