User1146,10
User0305,16
User0580,5
User5555,16
User4340,17
User4134,14
User2392,18
User0569,17
User0090,18
User7582,6
User7474,17
User7290,16
User7243,10
User0039,6
User0107,10
User0029,11
User2270,5
User7379,14
User5861,18
User5184,18
User4527,10
User2885,10
User2835,16
User1721,18
User0532,11
User0500,17
User0126,16
User0050,18
User7709,16
User7706,1
User7645,18
User7633,16
User7624,16
User7603,18
User7523,18
User7520,18
User7518,10
User7515,5
User7514,18
User7505,16
User7503,10
User7499,18
User7496,16
User7470,18
User7469,17
User7464,17
User7461,10
User7454,16
User7453,1
User7443,17
User7441,10
User7424,16
User7418,17
User7409,8
User7408,18
User7398,16
User7387,1
User7386,16
User7371,17
User7370,18
User7363,1
User7353,18
User7345,18
User7330,18
User7322,18
User7306,14
User7291,1
User7254,18
User7221,18
User7213,18
User7208,18
User7199,10
User7194,8
User7152,9
User7139,10
User7137,10
User7132,5
User7113,18
User7091,18
User7081,16
User7063,18
User7062,12
User7058,1
User7056,17
User7053,16
User7052,16
User7046,16
User7035,8
User7033,18
User7025,18
User7013,1
User7012,16
User7010,16
User7005,18
User6986,17
User6975,18
User6973,18
User6970,18
User6968,10
User6959,10
User6958,18
User6954,17
User6952,18
User6950,16
User6918,18
User6915,18
User6912,18
User6905,10
User6858,17
User6840,10
User6836,10
User6834,18
User6809,18
User6806,18
User6803,1
User6776,18
User6760,16
User6755,16
User6749,10
User6747,16
User6732,10
User6700,18
User6699,5
User6690,16
User6680,16
User6668,18
User6655,18
User6650,16
User6603,18
User6599,1
User6570,10
User6560,16
User6557,17
User6551,17
User6544,8
User6528,16
User6524,18
User6500,13
User6492,18
User6489,18
User6401,10
User6386,17
User6382,18
User6370,18
User6354,10
User6349,16
User6322,5
User6311,8
User6291,18
User6269,18
User6267,14
User7600,11
User6234,7
User6232,18
User6215,3
User6206,14
User6161,1
User6159,15
User6151,18
User6142,18
User6120,1
User6113,10
User6036,18
User6034,18
User6029,18
User6023,1
User6013,7
User5985,14
User5982,11
User5947,18
User5943,1
User5915,10
User5907,18
User5899,18
User5895,18
User5891,16
User5867,18
User5866,17
User5836,16
User5824,17
User5795,17
User5776,10
User5774,17
User5765,1
User5745,1
User5735,16
User5724,17
User5723,16
User5689,14
User5688,10
User5686,7
User5680,13
User0412,14
User5161,8
User0010,14
User0494,16
User0176,8
User0121,8
User1444,8
User0445,8
User0307,16
User0264,17
User0364,8
User5653,2
User5627,10
User5624,18
User7117,6
User5591,18
User5590,5
User5589,1
User5565,1
User6868,6
User5554,16
User5546,17
User5539,8
User5537,5
User5533,16
User5530,17
User5529,8
User5527,16
User5524,10
User5513,14
User5511,18
User5510,18
User5509,18
User5478,10
User5471,11
User5463,14
User5454,18
User5449,8
User5440,9
User5423,18
User5409,16
User5408,10
User0086,17
User0397,8
User0078,8
User3361,8
User6481,11
User5388,16
User5381,10
User5373,18
User5367,16
User5366,16
User5350,7
User5347,18
User5334,1
User5327,18
User5308,10
User5303,18
User5296,10
User3707,5
User1723,5
User4940,5
User0066,5
User0391,10
User6537,5
User6786,5
User1014,5
User2665,5
User0551,17
User0033,5
User1295,5
User5290,16
User5289,18
User5287,18
User6778,5
User0103,14
User0520,16
User0463,17
User1183,5
User0959,5
User4374,5
User5253,10
User5238,18
User5237,16
User5234,18
User5202,18
User5177,14
User5171,16
User5164,16
User0005,17
User0590,18
User1339,14
User5157,8
User5152,10
User5138,18
User5134,18
User6061,11
User5090,18
User5085,16
User5077,9
User5076,18
User6015,11
User5055,16
User5043,17
User5035,18
User5028,18
User5004,18
User4997,1
User0377,13
User4980,18
User4969,1
User4967,18
User4945,18
User4931,18
User4885,10
User4869,18
User4853,16
User4841,18
User4838,18
User4836,1
User4835,18
User4794,1
User4774,18
User4764,18
User4760,16
User4741,18
User4740,8
User4739,16
