User4571 User5993 {'weight': 1}
User4571 User0093 {'weight': 1}
User4571 User0188 {'weight': 1}
User4571 User6501 {'weight': 1}
User4571 User0454 {'weight': 1}
User4571 User0483 {'weight': 1}
User4571 User0124 {'weight': 1}
User4571 User1777 {'weight': 1}
User4571 User5057 {'weight': 1}
User4571 User0382 {'weight': 1}
User4571 User4387 {'weight': 1}
User4571 User6256 {'weight': 1}
User4571 User0505 {'weight': 1}
User4571 User0530 {'weight': 1}
User4571 User0455 {'weight': 1}
User4571 User5901 {'weight': 1}
User4571 User4908 {'weight': 1}
User0455 User5993 {'weight': 1}
User0455 User0134 {'weight': 2}
User0455 User0454 {'weight': 4}
User0455 User6501 {'weight': 1}
User0455 User1777 {'weight': 1}
User0455 User2689 {'weight': 1}
User0455 User1233 {'weight': 1}
User0455 User0382 {'weight': 2}
User0455 User1090 {'weight': 1}
User0455 User6256 {'weight': 1}
User0455 User0587 {'weight': 1}
User0455 User0500 {'weight': 1}
User0455 User5691 {'weight': 1}
User0455 User5901 {'weight': 1}
User0455 User5836 {'weight': 1}
User0455 User0093 {'weight': 1}
User0455 User0188 {'weight': 2}
User0455 User0186 {'weight': 1}
User0455 User0483 {'weight': 4}
User0455 User0124 {'weight': 4}
User0455 User2733 {'weight': 1}
User0455 User5057 {'weight': 2}
User0455 User4387 {'weight': 3}
User0455 User7433 {'weight': 1}
User0455 User0469 {'weight': 1}
User0455 User0505 {'weight': 2}
User0455 User0530 {'weight': 3}
User0455 User4908 {'weight': 3}
User0455 User1559 {'weight': 1}
User0455 User6644 {'weight': 2}
User0454 User5993 {'weight': 1}
User0454 User0134 {'weight': 2}
User0454 User6501 {'weight': 1}
User0454 User1777 {'weight': 1}
User0454 User2689 {'weight': 1}
User0454 User1233 {'weight': 1}
User0454 User0382 {'weight': 2}
User0454 User6256 {'weight': 1}
User0454 User1090 {'weight': 1}
User0454 User0587 {'weight': 1}
User0454 User0500 {'weight': 1}
User0454 User5691 {'weight': 1}
User0454 User5901 {'weight': 1}
User0454 User5836 {'weight': 1}
User0454 User6245 {'weight': 1}
User0454 User0093 {'weight': 2}
User0454 User0188 {'weight': 2}
User0454 User0186 {'weight': 1}
User0454 User0483 {'weight': 6}
User0454 User0124 {'weight': 5}
User0454 User2733 {'weight': 1}
User0454 User5057 {'weight': 2}
User0454 User4387 {'weight': 5}
User0454 User7433 {'weight': 1}
User0454 User0469 {'weight': 1}
User0454 User0505 {'weight': 2}
User0454 User0530 {'weight': 5}
User0454 User4908 {'weight': 3}
User0454 User1559 {'weight': 1}
User0454 User7178 {'weight': 1}
User0454 User6644 {'weight': 2}
User7433 User0587 {'weight': 1}
User7433 User0134 {'weight': 1}
User7433 User0530 {'weight': 1}
User7433 User0483 {'weight': 1}
User7433 User0500 {'weight': 1}
User7433 User0124 {'weight': 1}
User7433 User4908 {'weight': 1}
User7433 User5057 {'weight': 1}
User7433 User6644 {'weight': 1}
User7433 User5836 {'weight': 1}
User7433 User4387 {'weight': 1}
User6644 User0134 {'weight': 2}
User6644 User0188 {'weight': 1}
User6644 User0186 {'weight': 1}
User6644 User0483 {'weight': 2}
User6644 User0124 {'weight': 2}
User6644 User2733 {'weight': 1}
User6644 User2689 {'weight': 1}
User6644 User5057 {'weight': 1}
User6644 User0382 {'weight': 1}
User6644 User1090 {'weight': 1}
User6644 User4387 {'weight': 2}
User6644 User0587 {'weight': 1}
User6644 User0469 {'weight': 1}
User6644 User0530 {'weight': 1}
User6644 User0500 {'weight': 1}
User6644 User4908 {'weight': 2}
User6644 User1559 {'weight': 1}
User6644 User5836 {'weight': 1}
User6501 User5993 {'weight': 1}
User6501 User0093 {'weight': 1}
User6501 User0188 {'weight': 1}
User6501 User0483 {'weight': 1}
User6501 User0124 {'weight': 1}
User6501 User1777 {'weight': 1}
User6501 User5057 {'weight': 1}
User6501 User0382 {'weight': 1}
User6501 User4387 {'weight': 1}
User6501 User6256 {'weight': 1}
User6501 User0505 {'weight': 1}
User6501 User0530 {'weight': 1}
User6501 User5901 {'weight': 1}
User6501 User4908 {'weight': 1}
User6256 User5993 {'weight': 1}
User6256 User0093 {'weight': 1}
User6256 User0188 {'weight': 1}
User6256 User0483 {'weight': 1}
User6256 User0124 {'weight': 1}
User6256 User1777 {'weight': 1}
User6256 User5057 {'weight': 1}
User6256 User0382 {'weight': 1}
User6256 User4387 {'weight': 1}
User6256 User0505 {'weight': 1}
User6256 User0530 {'weight': 1}
User6256 User5901 {'weight': 1}
User6256 User4908 {'weight': 1}
User5993 User0093 {'weight': 1}
User5993 User0188 {'weight': 1}
User5993 User0483 {'weight': 1}
User5993 User0124 {'weight': 1}
User5993 User1777 {'weight': 1}
User5993 User5057 {'weight': 1}
User5993 User0382 {'weight': 1}
User5993 User4387 {'weight': 1}
User5993 User0505 {'weight': 1}
User5993 User0530 {'weight': 1}
User5993 User5901 {'weight': 1}
User5993 User4908 {'weight': 1}
User5901 User0093 {'weight': 1}
User5901 User0188 {'weight': 1}
User5901 User0483 {'weight': 1}
User5901 User0124 {'weight': 1}
User5901 User1777 {'weight': 1}
User5901 User5057 {'weight': 1}
User5901 User0382 {'weight': 1}
User5901 User4387 {'weight': 1}
User5901 User0505 {'weight': 1}
User5901 User0530 {'weight': 1}
User5901 User4908 {'weight': 1}
User5836 User0587 {'weight': 1}
User5836 User0134 {'weight': 1}
User5836 User0530 {'weight': 1}
User5836 User0483 {'weight': 1}
User5836 User0500 {'weight': 1}
User5836 User0124 {'weight': 1}
User5836 User4908 {'weight': 1}
User5836 User5057 {'weight': 1}
User5836 User4387 {'weight': 1}
User5691 User0505 {'weight': 1}
User5691 User0530 {'weight': 1}
User5691 User0483 {'weight': 1}
User5691 User0124 {'weight': 1}
User5691 User1233 {'weight': 1}
User5057 User0134 {'weight': 1}
User5057 User0093 {'weight': 1}
User5057 User0188 {'weight': 1}
User5057 User0483 {'weight': 2}
User5057 User0124 {'weight': 2}
User5057 User1777 {'weight': 1}
User5057 User0382 {'weight': 1}
User5057 User4387 {'weight': 2}
User5057 User0587 {'weight': 1}
User5057 User0505 {'weight': 1}
User5057 User0530 {'weight': 2}
User5057 User0500 {'weight': 1}
User5057 User4908 {'weight': 2}
User4908 User0134 {'weight': 2}
User4908 User0093 {'weight': 1}
User4908 User0188 {'weight': 2}
User4908 User0186 {'weight': 1}
User4908 User0483 {'weight': 3}
User4908 User0124 {'weight': 3}
User4908 User1777 {'weight': 1}
User4908 User2733 {'weight': 1}
User4908 User2689 {'weight': 1}
User4908 User0382 {'weight': 2}
User4908 User1090 {'weight': 1}
User4908 User0587 {'weight': 1}
User4908 User4387 {'weight': 3}
User4908 User0469 {'weight': 1}
User4908 User0505 {'weight': 1}
User4908 User0530 {'weight': 2}
User4908 User0500 {'weight': 1}
User4908 User1559 {'weight': 1}
User4387 User0134 {'weight': 2}
User4387 User1777 {'weight': 1}
User4387 User2689 {'weight': 1}
User4387 User0382 {'weight': 2}
User4387 User1090 {'weight': 1}
User4387 User0587 {'weight': 1}
User4387 User0500 {'weight': 1}
User4387 User6245 {'weight': 1}
User4387 User0093 {'weight': 2}
User4387 User0188 {'weight': 2}
User4387 User0186 {'weight': 1}
User4387 User0483 {'weight': 5}
User4387 User0124 {'weight': 4}
User4387 User2733 {'weight': 1}
User4387 User0469 {'weight': 1}
User4387 User0505 {'weight': 1}
User4387 User0530 {'weight': 4}
User4387 User1559 {'weight': 1}
User4387 User7178 {'weight': 1}
User2733 User0134 {'weight': 1}
User2733 User0188 {'weight': 1}
User2733 User0186 {'weight': 1}
User2733 User0483 {'weight': 1}
User2733 User0124 {'weight': 1}
User2733 User2689 {'weight': 1}
User2733 User0382 {'weight': 1}
User2733 User1090 {'weight': 1}
User2733 User0469 {'weight': 1}
User2733 User1559 {'weight': 1}
User2689 User0134 {'weight': 1}
User2689 User0188 {'weight': 1}
User2689 User0186 {'weight': 1}
User2689 User0483 {'weight': 1}
User2689 User0124 {'weight': 1}
User2689 User0382 {'weight': 1}
User2689 User1090 {'weight': 1}
User2689 User0469 {'weight': 1}
User2689 User1559 {'weight': 1}
User1777 User0093 {'weight': 1}
User1777 User0188 {'weight': 1}
User1777 User0483 {'weight': 1}
User1777 User0124 {'weight': 1}
User1777 User0382 {'weight': 1}
User1777 User0505 {'weight': 1}
User1777 User0530 {'weight': 1}
User1559 User0134 {'weight': 1}
User1559 User0188 {'weight': 1}
User1559 User0186 {'weight': 1}
User1559 User0483 {'weight': 1}
User1559 User0124 {'weight': 1}
User1559 User0382 {'weight': 1}
User1559 User1090 {'weight': 1}
User1559 User0469 {'weight': 1}
User1233 User0505 {'weight': 1}
User1233 User0530 {'weight': 1}
User1233 User0483 {'weight': 1}
User1233 User0124 {'weight': 1}
User1090 User0134 {'weight': 1}
User1090 User0188 {'weight': 1}
User1090 User0186 {'weight': 1}
User1090 User0483 {'weight': 1}
User1090 User0124 {'weight': 1}
User1090 User0382 {'weight': 1}
User1090 User0469 {'weight': 1}
